aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.937,0.222,-0.089,20.02,-5.249,2.136,16.21,71.433
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.926,0.192,-0.083,31.738,-0.793,4.272,13.181,75.252
0.953,0.276,-0.115,-0.244,8.606,-0.366,13.953,74.811
0.942,0.292,-0.255,-6.042,33.508,29.846,14.492,73.387
0.896,0.457,-0.314,-10.315,56.213,37.72,17.757,68.862
0.793,0.521,-0.511,-10.559,63.171,50.049,22.244,61.412
0.555,0.532,-0.665,-20.142,75.989,51.819,26.381,51.789
0.326,0.552,-0.832,-20.996,74.646,37.231,30.77,39.621
0.042,0.521,-0.827,-5.371,68.237,32.288,32.699,25.84
-0.121,0.486,-0.755,12.695,26.978,7.08,33.322,12.155
-0.202,0.515,-0.747,0.183,1.16,-2.625,33.275,0.67
-0.137,0.512,-0.732,10.193,-19.165,-8.606,33.351,-6.511
0.085,0.602,-0.719,21.423,-70.557,-30.945,35.374,-5.906
0.26,0.643,-0.824,16.846,-64.392,-27.832,36.923,0.093
0.526,0.705,-0.7,17.761,-62.073,-46.692,38.773,10.764
0.68,0.628,-0.525,2.625,-51.208,-41.321,39.087,22.299
0.864,0.497,-0.392,23.743,-56.335,-51.697,36.239,33.843
0.907,0.374,-0.216,12.939,-36.072,-33.813,32.228,46.078
0.996,0.318,-0.113,-17.456,-11.292,-11.841,26.366,57.411
0.944,0.243,-0.121,-3.479,-0.977,-2.197,20.62,65.882
0.951,0.3,-0.082,-9.216,-1.16,0.671,17.848,70.501
0.941,0.268,-0.055,-27.466,0.549,-3.479,16.345,72.766
0.889,0.167,-0.129,29.297,-7.812,0.244,14.629,74.237
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.976,0.201,-0.102,9.705,1.404,1.709,13.919,75.019
1.002,0.217,-0.067,-28.32,9.338,-2.686,12.56,76.384
0.988,0.225,-0.149,12.817,1.77,5.554,11.778,76.512
0.918,0.248,-0.294,-21.484,41.565,28.259,12.765,74.443
0.887,0.348,-0.426,-20.691,59.692,22.461,14.871,69.77
0.756,0.422,-0.572,16.418,62.622,21.179,17.981,61.788
0.642,0.384,-0.579,9.521,27.222,13.428,20.705,53.871
0.569,0.449,-0.672,10.864,14.16,5.92,23.797,45.951
0.547,0.448,-0.706,2.258,8.667,0.061,25.526,39.521
0.518,0.486,-0.707,-1.892,9.644,2.93,26.766,35.464
0.515,0.446,-0.722,-0.854,2.625,0.427,27.37,32.68
0.516,0.458,-0.72,3.296,-1.282,-0.793,27.444,31.685
0.536,0.455,-0.693,3.113,-8.24,-2.136,27.642,31.606
0.575,0.438,-0.724,5.554,-12.878,-6.897,26.716,32.379
0.636,0.441,-0.609,9.644,-19.653,-11.78,26.737,34.603
0.733,0.423,-0.555,11.658,-35.156,-20.935,26.159,38.447
0.824,0.356,-0.48,4.333,-41.077,-24.902,24.489,43.745
0.882,0.357,-0.466,-1.587,-34.546,-22.827,22.941,49.402
0.948,0.215,-0.2,44.495,-44.861,-26.733,19.632,57.318
0.921,0.22,-0.188,-13.062,-14.771,-4.883,16.76,63.783
0.974,0.203,-0.098,-9.399,-6.409,-2.075,14.523,69.702
0.972,0.196,-0.103,-3.906,-5.249,-0.244,12.201,75.011
0.962,0.203,-0.119,-1.282,-12.085,2.502,12.033,75.822
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.948,0.192,-0.09,11.658,1.587,-1.038,11.581,76.941
0.955,0.228,-0.106,-18.25,4.7,-5.066,11.992,76.514
0.952,0.252,-0.21,-3.296,18.433,8.545,12.798,75.027
0.935,0.21,-0.418,-5.859,72.876,37.048,12.804,72.332
0.829,0.397,-0.542,9.399,81.36,26.306,15.617,65.461
0.664,0.395,-0.746,-0.305,94.971,26.489,17.873,55.888
0.421,0.492,-0.798,0.732,76.294,22.156,21.484,44.35
0.111,0.482,-0.885,-4.883,70.862,31.189,26.147,30.374
-0.047,0.439,-0.805,-4.883,44.312,16.785,27.772,17.227
-0.193,0.438,-0.826,-2.991,21.179,3.113,29.083,4.393
-0.232,0.475,-0.872,-0.305,8.301,-1.404,28.288,-5.357
-0.275,0.449,-0.87,0.854,11.292,3.479,27.533,-11.058
-0.257,0.41,-0.787,5.249,-0.244,-3.418,26.926,-14.161
-0.228,0.45,-0.809,10.681,-17.029,-6.958,27.117,-14.692
-0.104,0.525,-0.802,20.386,-46.753,-14.893,28.473,-12.984
0.112,0.561,-0.797,15.259,-71.899,-22.217,31.067,-7.269
0.456,0.554,-0.844,-0.427,-82.275,-42.725,32.66,3.501
0.603,0.624,-0.701,-6.836,-65.308,-33.447,34.301,15.4
0.787,0.435,-0.453,4.395,-64.514,-41.748,32.51,28.935
0.915,0.294,-0.344,14.221,-40.039,-32.654,27.78,42.427
0.943,0.241,-0.251,17.029,-24.048,-13.977,23.382,53.907
0.94,0.278,-0.148,3.967,-0.671,-2.014,18.28,64.249
0.975,0.203,-0.153,7.874,-4.456,-3.357,14.686,70.246
0.973,0.24,-0.135,4.272,-13.794,-10.132,13.881,72.855
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.96,0.196,-0.094,13.55,0.916,2.808,13.276,74.618
0.963,0.198,-0.07,-35.645,4.883,-5.615,12.119,76.193
0.969,0.187,-0.142,4.944,6.775,2.869,11.923,76.433
0.949,0.254,-0.227,-9.705,35.095,20.203,12.164,75.521
0.913,0.315,-0.381,-6.47,53.284,28.564,13.823,71.635
0.783,0.478,-0.579,-4.028,87.158,41.626,17.784,63.338
0.541,0.437,-0.786,-17.944,83.252,37.109,21.615,52.217
0.263,0.461,-0.862,-4.7,77.637,27.832,25.087,38.805
0.007,0.529,-0.858,9.949,68.298,26.184,28.748,23.73
-0.2,0.437,-0.809,-0.061,62.805,25.513,28.938,9.123
-0.379,0.352,-0.755,-6.775,42.908,12.268,28.329,-4.739
-0.465,0.47,-0.692,4.639,9.155,2.136,28.569,-16.117
-0.455,0.397,-0.724,9.399,-14.954,-6.531,26.391,-23.742
-0.312,0.443,-0.638,22.156,-44.739,-27.344,27.159,-26.279
-0.146,0.572,-0.667,20.264,-62.683,-34.058,31.674,-22.609
0.152,0.599,-0.852,34.668,-89.233,-46.143,34.013,-12.222
0.433,0.626,-0.76,10.071,-69.275,-31.982,37.5,1.973
