aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.46,0.426,0.753,-15.076,29.419,34.729,23.445,-39.325
-0.417,0.718,0.627,-96.313,60.974,37.17,30.18,-32.231
-0.278,0.673,0.612,-98.206,94.604,48.95,32.589,-27.02
0.022,0.772,0.619,-86.914,94.604,20.874,42.29,-17.129
0.04,0.852,0.606,-28.381,91.858,8.545,49.831,-9.238
0.194,0.864,0.412,-49.927,78.247,-10.925,54.549,-0.326
0.373,0.942,0.405,-20.691,42.603,-20.813,58.07,8.944
0.364,1.023,0.386,33.264,-0.854,-16.907,60.84,13.314
0.291,0.861,0.235,5.249,-4.944,-5.127,62.904,17.149
0.393,0.807,0.226,35.095,4.639,-0.427,62.454,20.301
0.248,0.903,0.337,19.043,-7.69,-0.854,63.949,18.918
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.255,0.812,0.35,24.719,-1.526,-3.052,63.965,18.392
0.32,0.952,0.299,-8.545,-13.306,13.428,63.689,18.296
0.149,0.981,0.252,-2.319,-16.602,24.719,66.652,14.169
0.153,0.899,0.295,29.419,-2.441,14.526,67.85,12.886
0.102,0.625,0.381,97.29,-11.536,10.62,67.602,11.163
0.045,1.359,0.264,-50.903,-36.926,-10.498,71.758,6.331
0.147,0.959,0.283,144.226,-53.955,-4.822,71.286,6.311
0.028,0.692,0.521,48.035,-55.054,-13.306,67.795,4.693
-0.08,0.42,0.725,116.943,-57.19,-45.959,62.338,2.063
-0.076,0.739,0.51,-85.144,-78.247,-40.161,54.046,0.308
-0.304,0.491,0.663,92.407,-82.092,-29.114,43.642,-7.304
-0.385,0.63,0.652,55.359,-75.867,-26.55,40.338,-13.878
-0.489,0.482,0.586,30.396,-62.927,-2.136,40.764,-20.464
-0.636,0.52,0.526,9.155,-51.086,13.367,35.018,-29.365
-0.685,0.378,0.426,14.771,-15.442,9.094,32.95,-36.444
-0.724,0.327,0.44,5.188,8.972,-1.953,27.961,-44.118
