aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.019,0.996,0.069,6.592,-1.77,1.648,84.876,0.507
0.005,0.983,0.081,8.301,2.441,-1.648,84.986,0.302
0.019,0.979,0.104,2.319,1.709,0.305,84.984,0.281
0.026,0.98,0.104,6.409,3.418,-0.183,84.8,0.463
0.012,0.973,0.113,6.653,4.272,0.061,84.083,0.915
0.006,0.983,0.123,2.625,1.343,1.282,83.474,0.921
0.03,0.976,0.126,2.93,2.136,-0.732,83.136,1.079
0.032,0.97,0.128,0.977,1.282,-0.916,82.753,1.167
0.008,0.981,0.119,4.822,-0.916,-0.366,82.693,1.1
0,0.971,0.139,5.371,-1.282,0.061,82.455,1.009
-0.01,0.972,0.151,10.132,-3.418,1.038,82.143,0.425
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.01,0.979,0.112,7.202,0.122,0.671,82.402,-0.188
-0.013,0.963,0.1,-15.015,4.028,-2.075,82.626,-0.493
-0.001,0.997,0.042,6.836,1.282,1.16,84.075,-0.505
-0.014,0.989,0.04,2.93,0,1.099,85.69,-0.563
-0.011,0.99,0.042,0.366,1.892,0.244,86.713,-0.574
0.003,0.99,0.052,12.512,8.057,-2.075,87.442,-0.349
-0.039,0.974,0.099,10.315,8.301,-2.014,86.511,-0.896
0.015,0.93,0.091,10.681,7.385,3.418,85.79,-0.485
0.022,0.981,0.13,4.822,6.348,1.77,84.504,-0.002
0.005,0.981,0.136,4.578,9.094,-0.549,83.271,0.036
0.024,0.974,0.138,4.395,7.385,-0.305,82.634,0.96
0.054,0.908,0.148,4.456,4.639,-0.183,81.677,1.54
0.003,0.995,0.157,3.601,3.296,0.854,81.367,1.257
-0.003,0.973,0.162,4.333,5.127,-0.549,80.984,1.133
0.011,0.961,0.151,4.883,2.869,-1.221,80.79,0.954
0.019,0.985,0.151,5.371,4.272,-1.526,80.967,0.431
0.039,0.96,0.163,3.601,4.822,-1.709,80.765,0.956
0.035,0.975,0.17,2.563,2.869,-2.075,80.589,1.52
0.048,0.972,0.161,-1.16,1.221,-1.648,80.375,2.045
0.052,0.974,0.172,4.639,3.418,-2.197,79.951,2.529
0.063,0.955,0.169,1.343,1.282,-0.671,79.766,2.883
0.073,0.965,0.167,0.854,0.671,1.648,79.61,3.434
0.037,0.974,0.174,1.648,0.183,1.16,79.491,3.265
0.059,0.968,0.164,4.089,-1.16,0.305,79.553,3.373
0.073,0.967,0.173,2.93,-0.122,-0.183,79.486,3.508
0.056,0.975,0.179,1.77,-0.488,0.366,79.429,3.259
0.041,0.97,0.179,3.723,-0.244,-0.244,79.33,3.32
0.046,0.969,0.183,2.808,-1.099,-0.61,79.128,3.13
0.046,0.969,0.185,3.723,0.671,0.305,79.069,2.742
0.058,0.97,0.175,2.38,0.366,-0.244,79.102,2.777
0.066,0.962,0.179,1.953,-0.549,0.671,78.98,3.145
0.047,0.97,0.184,1.221,-0.793,0.427,78.96,3.161
0.048,0.975,0.172,1.343,-1.099,0,79.141,3.188
0.052,0.967,0.179,2.075,-0.671,-1.831,79.109,3.091
0.069,0.975,0.166,1.282,-1.404,-1.221,79.31,3.134
0.067,0.964,0.18,2.136,-0.305,-1.16,79.266,3.419
0.071,0.97,0.177,2.319,-0.854,-0.916,79.083,3.753
0.079,0.972,0.168,1.892,-0.122,-0.488,79.101,4.144
0.061,0.991,0.192,-1.709,-0.61,1.16,78.842,4.007
0.049,1.002,0.159,-1.709,-2.93,-1.648,79.3,3.73
