aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.004,0.967,0.109,0.427,-11.658,-1.709,82.387,0.497
0.002,0.99,0.101,11.169,2.075,-0.122,82.818,0.506
0.009,0.966,0.147,0.977,1.953,0.671,82.821,0.38
0.008,0.972,0.152,3.052,1.953,0.122,82.549,0.328
-0.005,1.004,0.143,20.447,15.015,3.357,82.14,0.199
0.007,0.968,0.174,16.479,27.893,5.554,81.041,0.281
0.028,0.952,0.257,12.268,25.208,5.31,79.429,0.561
0.017,0.952,0.238,4.211,16.541,4.272,78.152,0.682
0.007,0.976,0.219,4.333,25.024,6.592,76.971,0.846
0.024,0.943,0.281,10.498,26.733,7.202,75.372,1.096
0.025,0.94,0.278,4.883,21.851,6.531,75.039,1.055
0.02,0.941,0.278,2.93,19.714,5.981,74.432,1.105
0.019,0.944,0.27,-1.099,20.935,6.592,73.593,1.29
0.025,0.942,0.282,1.892,20.752,6.165,73.576,1.299
0.027,0.929,0.284,2.075,9.949,2.808,73.439,1.328
0.008,0.938,0.218,-15.625,16.235,5.249,74.287,1.161
0.029,0.949,0.251,-22.644,17.7,4.7,74.563,1.315
0.021,0.988,0.192,-9.888,9.399,1.831,76.011,1.252
0.022,0.993,0.173,-10.071,8.484,1.404,77.788,1.166
0.017,0.976,0.119,3.601,0.916,0.671,79.271,1.29
0.019,0.98,0.142,18.127,-1.404,-0.366,80.888,1.142
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.017,0.977,0.218,7.935,0,0.488,80.544,0.587
0.046,0.913,0.19,-14.648,0.305,-0.122,80.087,0.957
0.014,0.969,0.166,4.639,-6.714,-1.648,79.397,0.915
0.048,0.951,0.203,-2.075,-27.039,-2.869,78.402,1.344
0.048,0.988,0.188,13,-46.997,-6.287,78.706,2.3
0.043,1.011,0.154,0.488,-54.077,-7.202,79.492,2.199
0.028,0.964,0.128,9.155,-49.194,-7.751,79.953,2.407
0.029,0.943,0.084,-10.62,-36.804,-4.15,81.654,2.141
0.008,0.96,0.097,3.235,-26.367,-2.747,83.022,1.583
0,0.982,0.06,-8.911,-20.508,-2.258,84.441,0.971
0.009,0.991,0.091,-4.639,-13.489,-1.648,85.065,0.676
0.011,0.987,0.09,2.136,-6.531,-0.549,85.059,0.416
0.017,0.983,0.078,13.489,3.357,0.549,85.344,0.545
0.009,0.974,0.115,-1.953,0.366,0.183,84.532,0.676
0.007,0.985,0.1,-0.977,-0.366,-0.183,84.406,0.648
0.01,0.987,0.096,8.24,3.357,0.305,84.326,0.624
0.005,0.984,0.085,11.108,18.066,3.174,84.245,0.443
0.009,0.968,0.144,9.644,31.738,5.859,83.824,0.441
0.02,0.96,0.188,10.803,34.058,7.019,82.485,0.644
0.025,0.951,0.212,6.653,28.503,6.287,80.711,0.874
