aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.649,0.635,0.393,1.16,1.16,0,40.762,-40.158
-0.667,0.607,0.333,-4.639,7.019,-0.671,39.425,-42.387
-0.638,0.639,0.334,-8.24,19.287,8.24,40.432,-41.511
-0.572,0.573,0.383,-8.179,39.795,23.254,40.149,-41.578
-0.564,0.546,0.49,-15.686,50.476,25.513,39.34,-40.847
-0.527,0.536,0.601,-24.78,57.678,22.888,38.102,-38.225
-0.437,0.708,0.574,-30.334,58.35,17.761,38.866,-33.877
-0.322,0.71,0.628,-23.987,74.036,16.968,40.316,-28.607
-0.23,0.741,0.639,-25.879,70.923,23.254,43.153,-22.624
-0.116,0.731,0.616,-13.733,66.345,20.874,47,-16.243
-0.081,0.787,0.61,-18.127,58.533,7.751,48.757,-10.941
0,0.824,0.635,-25.635,36.499,1.282,50.564,-6.139
0.062,0.818,0.511,-6.226,38.513,0.793,53.073,-1.962
0.151,0.915,0.549,4.456,20.691,-4.15,55.395,1.864
0.083,0.808,0.491,3.174,-0.916,0.366,56.767,4.228
0.091,0.812,0.424,-9.766,2.075,-3.174,59.036,5.687
0.109,0.917,0.525,10.559,29.236,-3.357,59.475,6.225
0.217,0.692,0.51,25.574,10.681,3.418,58.058,7.549
0.191,0.848,0.53,-2.808,-5.859,2.625,57.526,9.03
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.159,0.812,0.687,14.648,-0.488,-0.061,54.27,9.667
0.184,0.887,0.495,-20.691,-0.977,0.366,54.093,10.825
0.167,0.887,0.49,-16.968,-5.31,1.892,56.062,9.754
0.156,0.786,0.385,9.827,5.31,8.545,57.335,9.567
0.278,0.736,0.81,44.678,-7.446,1.953,54.897,11.227
0.22,0.894,0.54,-31.677,-20.264,-3.479,54.314,11.637
0.166,0.818,0.477,7.812,-53.223,-2.747,53.887,11.808
0.063,0.914,0.516,10.498,-71.045,-12.512,53.873,10.058
-0.001,0.887,0.465,16.052,-62.134,-6.287,59.755,6.315
-0.139,0.805,0.501,36.804,-47.729,-1.709,60.192,1.287
-0.137,0.749,0.568,22.4,-33.813,-20.874,58.433,-3.116
-0.172,0.742,0.619,23.132,-30.029,-27.771,55.355,-6.678
-0.255,0.73,0.646,20.264,-27.771,-3.296,51.151,-10.436
-0.256,0.679,0.632,13.245,-20.752,-2.075,48.145,-12.178
-0.295,0.671,0.673,9.46,-16.968,-3.967,45.742,-14.395
-0.301,0.593,0.672,13.367,-18.188,-12.329,43.192,-16.487
-0.308,0.662,0.635,-0.122,-18.677,-18.616,42.339,-17.475
-0.359,0.655,0.639,10.437,-15.076,-13.611,41.591,-18.968
-0.331,0.701,0.671,11.597,-14.893,-4.761,41.787,-19.368
-0.359,0.617,0.655,7.812,-15.869,-7.996,41.941,-20.133
-0.379,0.591,0.623,11.963,-21.484,-5.432,40.95,-21.392
-0.445,0.649,0.611,7.629,-34.424,-1.343,40.706,-22.687
-0.526,0.651,0.529,4.822,-33.447,2.075,40.267,-26.117
-0.536,0.66,0.501,-7.385,-25.757,-3.54,40.887,-28.938
-0.601,0.665,0.367,-10.742,-34.485,-1.16,42.039,-32.53
-0.633,0.654,0.264,31.372,-13,-2.197,42.861,-36.436
-0.664,0.631,0.349,-0.916,-22.705,4.028,42.493,-39.049
-0.68,0.651,0.273,1.465,-21.912,3.845,42.226,-41.764
-0.744,0.667,0.152,8.24,2.808,-1.465,41.79,-44.166
-0.704,0.652,0.196,-2.197,16.052,7.324,41.346,-45.175
