aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.01,0.913,0.069,-10.864,1.404,-4.883,83.591,0.672
0.085,0.942,0.07,9.277,3.723,-5.615,83.731,1.829
0.133,0.971,0.073,26.55,0,-5.493,82.225,3.697
0.14,0.969,0.121,-7.263,-2.502,-5.981,82.551,5.509
0.234,0.946,0.083,2.625,-4.639,-2.625,79.84,8.751
0.188,0.956,0.139,8.911,3.723,0,78.094,10.192
0.162,0.971,0.112,3.662,1.831,0.61,77.447,10.603
0.25,0.841,0.07,-42.358,17.883,11.414,75.984,12.59
0.075,1.07,0.244,104.309,15.015,5.188,77.075,9.877
0.087,0.817,0.042,-101.746,8.24,13,78.67,8.755
-0.009,0.886,0.106,48.645,0.854,4.456,80.362,6.319
0.049,1.115,0.259,93.445,-8.545,2.625,80.057,2.942
0.002,0.938,0.342,-57.373,-17.151,-1.221,78.569,1.944
-0.042,0.977,0.216,-15.625,-8.118,-4.211,76.752,0.024
-0.039,0.855,0.18,-2.319,-5.188,0.549,75.606,-0.408
0.002,0.957,0.19,0.732,-4.7,-1.709,75.964,-1.135
0.01,0.931,0.221,2.441,-1.282,-1.77,77.702,-1.027
0.015,0.919,0.224,24.902,-8.24,1.77,77.432,-0.175
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.023,0.952,0.179,13.611,1.953,2.136,77.743,0.746
0.017,1.011,0.178,-28.076,7.629,-3.967,78.069,0.953
-0.082,0.789,0.071,-147.522,1.831,12.207,79.907,-0.426
0.04,1.015,0.029,46.143,34.607,6.226,83.078,-0.044
0.039,0.976,0.135,15.93,15.869,-3.845,83.779,0.196
0.022,1.098,0.386,-59.143,8.789,-15.076,80.902,0.262
0.054,0.923,0.129,2.258,0.549,-5.554,80.158,2.177
0.168,0.989,0.11,-12.451,-4.639,-4.456,78.503,3.984
0.183,0.965,0.114,-5.859,-5.737,-6.714,77.884,6.031
0.188,0.975,0.07,5.188,-5.127,-3.906,79.286,8.709
0.172,0.961,0.116,8.545,2.136,-1.465,78.078,10.31
0.16,0.801,0.123,-45.532,2.258,6.897,77.5,10.689
0.171,0.913,-0.194,178.589,30.701,-0.488,79.135,10.714
0.221,1.152,0.134,-179.993,1.831,17.395,78.968,10.706
0.164,1.039,0.085,-1.709,12.512,6.653,79.4,10.378
0.164,0.984,0.145,-21.118,-3.845,11.475,79.745,9.976
-0.018,0.975,0.222,-7.263,-11.353,3.113,79.213,7.222
-0.027,0.992,0.137,-12.451,-13.245,-2.136,80.694,4.011
-0.015,0.984,0.143,-4.639,-8.667,-1.16,80.543,1.494
-0.004,0.961,0.189,15.442,-1.343,-2.014,79.95,-0.913
0.013,0.966,0.191,-0.427,-3.296,-0.732,80.39,-0.468
0.021,0.944,0.195,-5.066,-2.441,2.808,79.459,0.219
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
