aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.12,0.615,0.751,10.254,1.404,0.916,42.434,-7.433
-0.132,0.619,0.752,-15.869,2.991,-2.502,41.45,-7.68
-0.156,0.679,0.721,-5.066,20.935,7.507,40.806,-8.007
-0.179,0.638,0.762,46.814,20.935,4.761,39.974,-8.497
0.006,0.556,0.805,26.428,31.189,7.568,39.017,-6.684
0.632,0.379,0.627,37.598,11.23,4.7,37.535,4.713
0.054,0.362,0.887,33.936,5.249,8.484,31.773,8.037
0.05,0.307,0.947,27.649,1.282,7.996,25.601,11.532
0.108,0.154,0.948,43.396,5.798,4.761,18.904,13.153
0.04,0.162,0.986,8.301,2.38,-12.756,14.617,3.7
0.022,0.168,0.982,-2.258,-1.282,-13.428,11.56,3.19
0.112,0.164,0.943,-17.761,-0.366,-2.136,9.51,4.12
0.079,0.203,0.957,-6.531,-0.061,-3.601,10.203,3.688
0.101,0.249,0.969,-0.977,-1.221,-7.019,11.48,4.58
0.115,0.239,0.951,0,-0.61,-2.197,12.554,5.947
0.092,0.262,0.961,-1.343,0.977,2.136,13.878,5.596
0.087,0.265,0.959,-4.822,1.77,2.014,14.734,5.682
0.172,0.302,0.943,-18.25,0.854,6.104,15.534,6.706
0.126,0.332,0.861,-28.503,-7.874,-3.113,17.184,6.963
0.092,0.375,0.918,-8.301,2.563,0.854,18.952,6.967
0.055,0.383,0.875,-10.376,-1.221,0.122,21.007,6.569
0.02,0.511,0.831,-4.456,-0.122,1.953,24.604,4.358
0.018,0.489,0.837,-2.686,1.77,9.155,26.9,2.723
-0.052,0.473,0.871,-2.991,-5.432,-8.667,28.523,0.612
-0.053,0.557,0.787,-5.615,-9.399,-7.507,31.396,-0.989
0,0.522,0.818,5.371,-4.028,2.38,31.62,-1.274
-0.105,0.532,0.816,2.747,-9.277,0.122,32.275,-3.078
-0.098,0.506,0.834,-5.371,-2.502,1.892,32.964,-3.771
-0.077,0.511,0.826,-5.371,2.197,5.615,32.057,-4.11
-0.054,0.542,0.828,20.02,5.005,5.554,32.196,-4.888
-0.13,0.477,0.869,9.827,-12.817,-0.61,31.086,-5.226
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.057,0.49,0.856,24.841,0.549,0,30.741,-4.621
-0.237,0.56,0.884,-22.522,20.874,3.601,30.792,-6.802
-0.006,0.377,0.891,19.409,23.621,5.676,28.362,-6.159
0.09,0.434,0.928,1.221,17.395,8.85,27.569,-2.996
0.076,0.383,0.918,-0.671,10.925,-0.549,25.843,-1.095
0.106,0.364,0.967,3.296,-4.333,-1.831,22.757,3.791
0.083,0.355,0.927,5.188,-1.221,-3.723,22.231,5.016
0.15,0.351,0.92,12.695,5.432,-2.258,21.147,5.919
0.199,0.257,0.916,11.169,3.54,-1.099,19.402,7.742
0.126,0.308,0.929,1.831,2.258,-0.061,18.816,8.136
0.098,0.275,0.937,-2.319,-0.61,-1.343,17.646,8.386
0.117,0.324,0.924,-5.066,0.488,1.892,17.272,7.917
0.163,0.33,0.902,-7.69,-1.709,9.277,18.367,7.38
0.105,0.378,0.904,-2.991,1.953,6.165,19.456,7.081
0.06,0.397,0.908,-4.089,0.671,13,21.305,6.498
0.106,0.346,0.897,3.662,2.747,8.179,21.751,6.362
0.063,0.443,0.844,-17.151,-5.066,2.441,23.674,4.909
0.004,0.467,0.847,-10.986,-10.559,-3.54,25.268,3.434
-0.053,0.507,0.817,11.658,-4.822,1.16,27.358,1.782
-0.066,0.482,0.903,0.427,-4.639,0.671,29.109,-0.774
-0.075,0.56,0.811,-3.54,-10.681,-9.277,30.784,-2.781
-0.1,0.507,0.845,-4.028,-6.348,-5.188,31.241,-4.262
-0.098,0.505,0.859,2.686,2.502,-0.549,30.878,-4.857
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.093,0.583,0.788,10.132,-1.465,-0.977,32.958,-5.296
-0.12,0.624,0.778,-15.503,7.263,-4.456,33.941,-5.931
-0.199,0.471,0.825,12.024,9.46,0.366,33.557,-7.42
-0.089,0.561,0.807,-1.648,8.667,-1.831,34.663,-7.32
-0.048,0.598,0.81,11.047,16.296,-1.526,34.713,-6.624
-0.001,0.578,0.832,28.992,14.587,3.54,33.857,-4.875
0.054,0.547,0.844,20.142,6.165,2.075,34.736,-1.196
0.098,0.445,0.875,12.878,2.625,3.723,32.811,1.485
0.088,0.441,0.875,7.996,0.183,0.122,30.353,3.454
0.04,0.43,0.885,6.409,2.319,-2.197,28.092,4.07
0.054,0.436,0.893,4.15,5.005,-1.831,26.34,4.081
0.124,0.376,0.884,8.606,3.601,1.343,25.371,4.482
0.127,0.38,0.893,2.197,-1.099,0.793,24.431,5.053
0.111,0.424,0.882,1.038,0.671,0.244,24.321,6.087
0.117,0.417,0.9,0.977,2.258,6.165,23.972,7.007
0.132,0.418,0.872,-5.493,-0.427,13.367,24.589,7.109
0.037,0.426,0.884,2.197,4.761,5.127,25.314,5.792
0.025,0.445,0.875,-3.967,-1.526,-4.15,25.686,4.547
0.012,0.424,0.864,0.977,-8.301,-10.193,26.064,3.034
