aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.037,0.967,0.082,0.427,-9.888,-1.16,85.807,-2.575
-0.045,0.99,0.03,-0.671,-10.437,-0.427,86.218,-2.58
-0.041,0.983,0.039,4.639,-8.972,-0.427,86.013,-2.422
-0.044,0.991,0.044,1.282,-7.812,0.061,86.266,-2.428
-0.042,0.987,0.032,2.991,-8.789,-0.183,86.746,-2.491
-0.039,0.986,0.031,2.808,-6.409,0,86.794,-2.419
-0.049,0.984,0,-0.061,-6.042,-0.549,87.028,-2.539
-0.051,0.988,0.018,1.953,0.671,-0.122,87.114,-2.639
-0.041,0.988,0.036,3.601,0.61,-1.221,87.108,-2.614
-0.037,0.989,0.038,7.935,4.761,-0.305,87.09,-2.582
-0.033,0.975,0.056,5.798,5.005,0.366,86.799,-2.362
-0.038,0.984,0.044,7.202,8.24,0.366,86.651,-2.179
-0.034,0.98,0.112,7.69,7.812,0.732,85.8,-2.084
-0.036,0.981,0.094,-0.366,3.296,0.061,85.076,-2.072
-0.031,0.985,0.074,3.052,9.155,0.488,84.868,-2.035
-0.032,0.982,0.109,10.498,12.817,1.526,84.024,-1.941
-0.029,0.97,0.152,7.935,11.719,2.319,83.484,-1.868
-0.029,0.976,0.153,5.066,6.042,1.16,82.693,-1.756
-0.037,0.977,0.145,4.822,8.179,1.892,81.664,-1.838
-0.035,0.97,0.148,7.935,14.465,3.54,81.077,-1.887
-0.036,0.961,0.208,8.667,14.099,8.545,80.244,-1.985
-0.037,0.957,0.208,4.578,8.423,1.709,79.4,-2.107
-0.044,0.966,0.194,3.54,10.864,2.502,78.659,-2.211
-0.04,0.955,0.213,5.188,11.902,2.991,77.689,-2.283
-0.039,0.958,0.218,-0.793,13.733,3.601,77.537,-2.327
-0.041,0.959,0.219,4.211,12.939,3.174,77.378,-2.385
-0.052,0.942,0.237,3.906,11.719,2.808,76.681,-2.502
-0.052,0.961,0.224,0.122,8.728,2.197,76.521,-2.671
-0.053,0.958,0.224,7.507,12.756,2.93,76.395,-2.883
-0.049,0.946,0.257,6.714,12.268,3.296,75.799,-3.003
-0.052,0.948,0.251,3.418,10.437,2.808,75.628,-3.01
-0.052,0.948,0.258,6.287,12.634,3.479,75.11,-3.008
-0.048,0.944,0.273,2.869,12.695,3.845,74.397,-2.937
