aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.628,0.191,-0.649,35.767,21.484,-7.019,5.894,35.5
0.53,0.007,-0.816,7.935,-1.282,-3.967,4.284,35.676
0.63,0.021,-0.774,18.066,-6.653,-15.259,3.42,37.038
0.574,0.086,-0.763,-3.967,-7.141,4.211,4.568,38.064
0.579,0.156,-0.934,-1.16,-0.244,8.667,3.841,35.051
0.749,0.552,-1.134,20.142,38.33,92.041,10.471,34.419
0.626,0.658,-1.182,49.438,87.952,159.851,17.014,30.646
0.402,0.639,-1.223,115.356,70.557,176.086,21.631,25.68
-0.033,0.48,-0.78,101.074,50.171,156.128,26.563,19.574
-0.445,0.03,-0.522,99.426,49.438,115.662,25.737,7.606
-0.827,-0.063,-0.089,77.698,62.866,78.247,21.434,-17.692
-0.836,-0.186,0.476,39.063,44.983,20.691,6.372,-66.069
-0.953,0.004,0.239,16.113,5.005,6.165,-4.034,-85.518
-0.974,0.103,0.196,-3.906,2.319,0.366,-2.213,-76.915
-0.995,0.054,0.107,-15.93,1.16,-0.305,-0.366,-74.831
-0.95,0.06,0.16,-0.549,-1.221,3.845,3.219,-79.233
-0.952,0.075,0.199,-1.343,-0.061,3.723,4.267,-79.399
-0.951,0.114,0.278,-0.122,2.319,0.793,4.43,-78.2
-0.976,0.085,0.178,-4.761,1.16,0.732,4.878,-77.05
-0.959,0.043,0.186,-2.014,1.099,-1.709,4.608,-76.832
-0.941,-0.017,0.18,-1.831,-1.038,-0.916,3.276,-77.461
-0.942,-0.062,0.227,-21.667,-5.188,-7.996,0.711,-78.578
-0.903,-0.074,0.128,-53.833,-32.715,-57.739,-1.665,-78.992
-0.791,0.485,-0.074,-80.994,-10.62,-67.566,5.258,-80.99
-0.623,0.344,-0.298,-91.248,-23.926,-67.932,12.005,-77.991
-0.385,0.685,-0.529,-97.778,-40.955,-94.482,27.126,-58.824
-0.151,0.833,-0.833,-80.139,-49.561,-102.234,41.962,-33.745
0.092,0.899,-0.862,-81.787,-52.124,-109.131,45.222,-15.918
0.364,0.466,-0.924,-56.396,-55.115,-83.74,42.467,-1.073
0.456,0.632,-0.965,-3.113,-42.419,-85.266,37.675,9.457
0.559,0.281,-0.876,33.752,-24.536,-58.533,30.197,18.951
0.6,0.231,-0.732,15.625,-24.17,-35.522,21.833,27.2
0.61,0.212,-0.866,17.212,4.822,-7.202,18.314,31.039
0.669,0.15,-0.781,0.183,-1.709,2.869,12.13,35.878
0.706,0.154,-0.635,-13.062,-5.005,6.592,10.656,39.775
0.608,0.163,-0.796,-8.789,5.249,3.235,9.578,39.442
0.605,0.112,-0.789,-0.427,1.77,0.549,8.31,40.254
0.565,0.094,-0.829,2.136,5.066,1.526,7.571,38.765
0.584,0.053,-0.804,-9.216,2.563,1.099,6.036,36.057
0.579,0.083,-0.827,-13.184,-3.357,3.174,4.89,35.542
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.596,0.061,-0.777,5.92,-2.625,-1.892,4.18,35.586
0.587,0.068,-0.79,5.92,5.493,0.305,3.816,36.187
0.582,0.079,-0.753,-7.08,2.747,4.089,4.224,36.578
0.566,-0.004,-0.798,-14.404,1.404,1.831,2.976,36.74
0.569,0.024,-0.76,8.667,-1.343,-2.747,2.45,36.59
0.632,0.037,-0.822,-4.333,0.122,9.033,1.969,36.855
0.653,0.5,-1.029,2.991,23.926,62.5,7.57,35.024
0.622,0.424,-1.136,25.696,62.073,114.99,12.354,32.585
0.449,0.615,-1.104,64.27,92.59,140.808,18.451,28.249
0.124,0.516,-0.881,92.529,67.078,135.437,24.333,21.747
-0.324,0.458,-0.737,89.844,57.007,122.07,26.977,11.32
-0.546,0.175,-0.368,75.5,55.664,102.173,29.62,-4.763
-0.726,0.208,-0.028,70.618,80.383,84.167,28.556,-31.207
-0.77,-0.23,0.202,27.466,38.269,40.039,13.512,-64.783
-0.951,-0.265,0.213,21.912,6.226,6.836,-2.154,-87.818
-0.911,0.004,0.237,-7.629,-2.563,-1.953,-4.747,-78.468
-0.932,0.06,0.255,3.784,0.305,3.54,-6.693,-74.258
