aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.038,0.405,0.919,-5.188,-1.038,3.357,23.016,0.995
-0.018,0.411,0.92,7.629,5.615,2.747,23.335,0.023
0.011,0.374,0.93,11.963,7.202,-2.38,23.081,-0.495
0.043,0.309,0.949,15.503,6.653,-11.963,21.957,-0.035
0.197,0.323,0.941,11.23,3.052,-4.333,20.701,3.324
0.163,0.242,0.955,1.77,-0.305,4.883,18.19,5.93
0.067,0.333,0.951,-2.319,-0.61,0.488,17.509,6.716
0.083,0.293,0.953,0.122,0.183,1.221,17.248,7.284
0.075,0.293,0.956,0.977,0.305,1.343,16.846,5.543
0.071,0.311,0.953,-1.343,0.305,0.61,17.823,4.214
0.077,0.295,0.952,1.038,0.61,0.61,17.299,4.369
0.076,0.286,0.957,1.953,0.366,0.793,17.199,4.269
0.073,0.299,0.957,2.502,0.549,0.854,17.276,4.245
0.075,0.317,0.953,0.122,0.122,0.488,17.356,4.306
0.143,0.287,0.948,1.16,1.404,1.648,17.239,5.254
0.153,0.326,0.932,-7.385,-2.991,2.502,17.855,6.36
0.083,0.347,0.956,-6.592,-4.517,10.681,18.497,6.472
0.067,0.315,0.918,-0.793,-2.014,3.052,18.632,6.403
0.06,0.342,0.923,-6.287,-6.592,-2.747,19.532,5.216
-0.021,0.423,0.921,-6.348,-4.944,-1.404,20.955,2.704
0.029,0.347,0.926,7.812,5.066,5.737,21.123,1.943
0.016,0.375,0.913,0.061,-1.526,-0.854,21.96,1.202
-0.015,0.409,0.925,-1.038,-0.061,-0.305,22.85,0.121
0.005,0.394,0.913,-3.54,-2.38,-1.77,22.507,0.495
0.02,0.385,0.919,-2.991,-0.305,-2.075,23.049,0.372
-0.107,0.417,0.922,-3.113,-3.784,-5.249,23.553,-1.383
-0.074,0.391,0.921,0.793,-2.38,-2.197,23.329,-2.23
0.006,0.413,0.908,-3.784,-0.854,1.526,23.615,-2.216
-0.003,0.42,0.899,-6.592,-3.479,1.221,24.189,-2.543
-0.012,0.438,0.902,-2.686,-6.348,1.099,24.607,-1.186
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.017,0.434,0.889,-4.15,-5.249,1.648,25.366,-0.371
0,0.463,0.909,24.109,22.705,1.16,26,-0.459
0.013,0.374,0.902,7.202,5.615,3.906,25.389,-0.242
0.016,0.409,0.915,0.977,2.258,3.418,24.928,0.158
-0.059,0.383,0.926,5.127,1.831,1.16,24.045,-0.437
-0.045,0.391,0.928,0.366,1.099,4.639,22.986,-1.089
0.015,0.395,0.926,0.122,0.305,1.709,23.119,-1.041
0.039,0.378,0.914,1.221,2.014,3.845,22.714,-0.711
0.026,0.389,0.925,4.578,4.333,5.31,22.795,0.501
0.018,0.367,0.928,1.77,2.38,3.052,22.471,1.413
0.016,0.36,0.93,2.075,0.61,1.587,21.995,1.431
-0.043,0.36,0.927,-0.977,-0.244,3.906,21.7,0.242
-0.058,0.393,0.93,2.869,2.808,3.723,21.731,-0.964
0.02,0.309,0.928,9.949,7.263,-2.502,20.952,-0.946
0.135,0.357,0.935,14.832,6.226,-17.578,20.886,0.76
0.188,0.327,0.921,3.235,0,-1.526,20.413,4.105
0.111,0.261,0.95,0.427,-1.038,4.883,18.437,6.572
0.052,0.349,0.953,-6.042,-1.953,1.709,18.843,6.965
0.059,0.323,0.948,1.526,1.038,1.465,18.361,5.879
0.054,0.325,0.947,1.648,1.099,0.488,18.275,3.936
0.061,0.323,0.948,1.77,0.732,0.427,19.141,3.204
0.058,0.306,0.95,1.709,0.671,0.549,18.578,3.314
0.068,0.302,0.949,2.38,0.793,0.916,18.291,3.453
0.059,0.336,0.947,0.122,0.305,0.305,18.442,3.516
0.063,0.306,0.952,1.038,15.564,0.244,18.183,3.546
0.117,0.288,0.932,-3.357,0.854,1.16,18.002,4.401
0.154,0.324,0.934,-3.662,-1.404,3.479,18.326,5.633
0.093,0.335,0.95,2.686,-0.549,4.761,18.281,6.118
0.129,0.317,0.931,3.967,-1.282,2.747,18.496,7.093
-0.007,0.341,0.974,-1.587,-2.869,-1.587,19.078,5.247
0.055,0.258,0.921,13.611,2.014,-2.258,18.292,3.883
0.038,0.323,0.965,0.366,-2.502,-7.385,18.064,3.088
0.049,0.261,0.942,5.493,1.343,0.671,17.273,1.94
0.003,0.341,0.963,-8.667,-4.883,-1.587,17.33,2.091
0.041,0.331,0.942,-3.052,-3.052,-0.549,18.227,1.866
-0.038,0.376,0.949,-7.446,-3.662,-2.625,19.032,0.773
-0.09,0.303,0.946,3.601,0.61,0.61,19.573,-1.207
0.043,0.339,0.953,5.249,0,0.427,19.588,-0.636
0.021,0.321,0.942,-0.122,-0.366,1.709,19.45,-0.922
0.013,0.347,0.939,-1.404,0.366,2.075,19.105,-0.194
0.013,0.365,0.933,-1.099,-0.854,0.977,19.994,1.282
-0.007,0.379,0.935,-3.235,-3.784,0.732,20.628,0.562
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.023,0.407,0.91,5.493,-5.432,0.488,21.944,-0.066
-0.028,0.42,0.927,9.583,7.629,2.747,22.981,-0.643
-0.007,0.385,0.919,3.479,1.526,0.977,23.316,-0.929
0.046,0.318,0.945,8.24,3.784,2.991,22.46,-0.173
0.026,0.386,0.926,3.967,2.686,1.648,22.094,0.532
-0.038,0.365,0.927,4.395,2.747,-0.793,21.358,0.382
-0.049,0.377,0.929,2.075,1.526,4.7,21.195,-0.22
-0.03,0.358,0.931,0.854,0.854,5.127,21.797,-1.315
0.044,0.364,0.925,4.211,2.686,4.822,21.51,-1.069
0.044,0.341,0.941,7.263,5.493,6.836,21.125,0.114
0.023,0.327,0.948,4.578,2.625,1.526,20.365,1.148
0,0.31,0.947,2.563,1.099,4.272,19.63,1.592
-0.035,0.321,0.945,-3.54,-1.831,2.747,18.967,0.458
-0.028,0.339,0.956,4.578,3.967,-1.77,18.87,-0.574
0.016,0.329,0.965,11.108,6.104,-5.737,18.815,-0.677
0.181,0.281,0.935,6.348,1.16,-13.062,18.482,1.893
0.235,0.262,0.96,11.23,5.432,2.991,17.53,5.748
0.071,0.243,0.952,-5.859,-1.099,3.174,16.181,7.208
0.09,0.239,0.963,-1.282,0,0.061,14.906,8.323
0.059,0.283,0.965,-1.038,0.549,1.099,14.874,6.538
0.072,0.287,0.96,0.244,0.488,1.343,15.285,4.207
0.074,0.26,0.962,0.916,0.549,0.61,15.48,4.238
0.07,0.295,0.957,1.77,0.244,0.61,16.277,3.937
0.067,0.281,0.962,0.854,0.366,0.244,16.26,4.048
0.073,0.241,0.961,3.967,1.282,0.183,15.627,4.069
0.107,0.257,0.949,2.075,0.916,-0.122,15.628,4.554
0.136,0.272,0.965,-1.77,0.732,1.953,15.25,5.502
0.092,0.31,0.97,-9.216,-3.54,5.249,15.615,5.848
0.09,0.312,0.942,-6.775,-4.517,4.517,16.641,6.081
0.056,0.35,0.943,-1.465,-2.991,0.305,17.954,5.32
-0.007,0.306,0.942,-1.831,-3.052,-0.671,18.567,3.291
0.033,0.337,0.934,6.226,0.061,-0.916,19.104,2.462
0.027,0.352,0.951,-0.732,-0.916,-0.732,19.621,1.56
0.035,0.33,0.953,-5.92,-2.136,2.747,19.307,1.257
0.022,0.349,0.944,-2.319,-0.488,4.272,19.874,1.678
0.017,0.333,0.937,-3.601,0.427,-2.075,19.81,1.452
-0.026,0.393,0.943,-8.179,-5.981,-15.32,20.399,0.691
-0.104,0.4,0.93,-3.54,-5.737,-10.925,21.432,-1.274
-0.062,0.383,0.939,10.132,2.563,-1.465,21.9,-2.465
0.025,0.367,0.927,-0.916,-1.587,1.709,22.41,-2.359
0.015,0.375,0.927,-1.16,-0.366,3.235,22.268,-1.79
0.017,0.389,0.919,-0.366,0.671,2.197,22.2,-0.079
0.013,0.401,0.92,-1.038,0.183,0.366,22.528,0.999
0.008,0.374,0.917,1.282,0.366,0.977,22.666,0.762
0.015,0.402,0.917,-1.892,0.671,0.977,23.085,0.765
0.004,0.414,0.921,-2.197,-2.319,1.404,23.404,0.585
0,0.402,0.908,-0.366,-2.075,1.404,23.492,0.39
-0.012,0.419,0.907,-2.93,-2.38,1.282,24.144,0.105
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.003,0.266,0.954,3.54,-4.089,1.16,22.14,-0.161
-0.009,0.312,0.979,17.395,15.076,0.793,20.479,-0.348
0.029,0.249,0.961,1.343,1.099,1.465,18.156,0.07
0.019,0.287,0.962,-3.174,1.709,1.587,16.121,0.514
-0.032,0.261,0.965,5.859,2.686,0.183,16.011,0.108
-0.015,0.255,0.953,0.977,1.648,3.54,15.32,0.028
-0.008,0.274,0.971,-3.235,-1.587,2.441,15.629,-0.498
0.047,0.259,0.961,8.057,5.066,3.906,15.247,-0.105
0.078,0.291,0.97,2.747,3.601,2.441,15.635,1.458
0.011,0.251,0.967,5.005,2.869,0.549,15.521,1.821
0.032,0.247,0.965,1.587,0.488,0.061,15.173,2.394
0.005,0.269,0.974,-5.432,-4.883,-0.427,15.268,1.796
0.012,0.272,0.977,5.249,5.188,3.052,14.986,0.863
0.007,0.199,0.977,10.01,7.08,-3.174,14.232,0.81
0.216,0.239,0.962,13.977,5.371,-17.883,14.097,3.442
0.25,0.134,0.94,-1.343,-2.502,1.587,12.246,7.019
0.085,0.144,0.982,1.465,-0.244,5.188,10.389,8.098
0.086,0.232,0.981,-1.709,-0.549,1.16,10.819,9.195
0.09,0.198,0.976,-0.732,0.732,0.244,10.265,7.391
0.092,0.209,0.975,1.221,0.549,0.854,11.285,5.061
0.088,0.186,0.982,3.967,1.099,0.732,11.867,5.093
0.088,0.219,0.981,2.502,0.916,1.038,11.673,5.125
0.095,0.231,0.98,-0.854,0,0.977,12.115,5.181
0.102,0.17,0.977,1.77,1.038,0.793,11.555,5.33
0.159,0.192,0.962,3.235,0.488,0.732,11.685,6.37
0.147,0.184,0.981,1.77,1.221,2.991,11.186,7.22
0.181,0.186,0.967,-0.244,-1.282,4.517,10.547,8.479
0.141,0.195,0.968,1.587,-2.197,0.122,10.911,9.044
0.048,0.269,1,-0.854,-1.77,-1.953,11.927,7.368
0.046,0.235,0.972,-5.493,-5.066,-2.808,12.691,5.931
0.079,0.229,0.978,6.836,2.502,0.732,13.286,4.461
0.109,0.176,0.967,2.869,2.075,4.7,13.031,4.004
0.066,0.19,0.987,-0.549,-1.16,3.418,11.965,4.285
0.051,0.209,0.981,-3.601,-3.113,1.77,11.574,4.363
0.042,0.228,0.974,-7.996,-5.066,-2.319,11.578,3.83
0.043,0.238,0.977,1.099,2.93,-1.282,12.425,2.879
0.031,0.203,0.977,11.78,10.803,-3.113,12.647,2.392
-0.004,0.211,1.001,-1.221,-1.77,-6.104,12.62,1.592
0.098,0.162,0.98,6.104,0.183,-0.366,11.677,2.401
0.084,0.22,0.988,-3.845,-2.38,0.244,11.396,2.976
0.076,0.218,0.979,0,0.061,2.808,11.582,3.612
0.07,0.245,0.984,-3.174,-5.493,1.648,12.079,4.676
0.061,0.23,0.958,-1.343,-2.625,2.319,13.11,4.151
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.025,0.261,0.961,2.93,-4.395,0.488,13.78,3.327
0.057,0.274,1.004,16.113,14.099,2.075,14.478,3.03
0.056,0.242,0.97,-3.113,-0.854,1.465,14.501,2.841
-0.043,0.286,0.979,-2.258,0.244,2.197,15.199,1.352
0.053,0.27,0.956,5.554,4.944,-1.465,15.333,1.746
-0.006,0.24,0.982,7.629,3.967,-2.075,14.955,0.854
0.02,0.211,0.978,0.183,-3.54,-0.916,14.502,0.336
0.022,0.275,0.985,-6.165,-8.362,3.54,14.332,1.262
