aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.093,0.943,0.126,-3.479,2.625,2.441,80.677,6.074
0.091,0.969,0.14,5.066,1.16,0.244,80.54,6.077
0.079,0.963,0.112,11.536,3.235,0.977,80.577,5.871
0.099,0.961,0.129,3.296,1.099,0.061,80.771,5.341
0.121,0.967,0.123,4.272,1.526,0.61,80.624,5.726
0.103,0.982,0.102,0.305,1.038,0.61,80.968,5.885
0.154,0.998,0.103,-6.836,2.38,2.502,80.398,6.915
0.16,0.955,0.06,0.977,3.601,6.104,80.349,7.818
0.06,0.967,0.102,7.385,7.507,3.357,81.23,6.939
0.05,0.974,0.139,2.686,6.042,2.747,81.437,6.189
0.09,0.975,0.076,4.761,7.874,2.441,82.325,5.291
0.078,0.98,0.118,-6.165,23.621,13.611,82.44,4.063
0.071,0.989,0.091,3.113,2.563,-4.517,82.533,4.193
0.05,1.003,0.093,-5.92,3.174,0.61,83.133,4.155
0.008,0.978,0.074,4.578,0.793,2.563,83.8,2.978
-0.018,0.999,0.092,-11.536,-9.033,0.366,84.713,1.586
0.008,0.978,0.096,-11.047,-8.301,-4.089,84.815,0.692
0.035,0.966,0.06,-3.845,-7.69,-8.85,85.263,0.492
-0.02,0.992,0.077,-2.502,-8.179,4.578,85.272,0.089
0.041,1.012,0.041,-3.723,-7.996,6.47,85.925,0.942
0.034,0.981,0.026,1.16,4.333,0.122,86.777,1.321
0.036,0.985,0.024,-1.343,1.221,0.916,87.26,1.322
0.033,0.984,0.02,3.418,0.122,1.099,87.373,2.09
0.024,0.984,0.027,3.357,0.549,0.366,87.672,1.859
0.022,0.986,0.032,3.235,0.366,0.61,87.755,1.677
0.016,1.005,0.045,18.799,-5.493,2.197,87.746,1.374
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.016,0.984,0.069,14.282,-2.014,0.916,87.259,1.128
0.01,0.998,0.052,-12.085,5.737,-2.625,87.004,0.921
0.024,0.991,0.028,2.258,1.16,-0.793,87.048,0.95
0.029,0.99,0.006,1.038,2.869,-1.892,87.476,1.153
0.021,0.973,0.032,1.77,0.61,0.916,87.899,1.219
0.007,0.991,0.03,3.052,2.686,0.366,88.173,1.18
-0.053,0.946,0.115,14.221,7.874,-0.305,87.313,0.061
-0.027,0.994,0.08,9.949,8.728,-2.075,86.149,-0.763
-0.009,0.975,0.082,9.399,12.695,-2.38,85.344,-1.188
0.032,0.975,0.116,11.78,8.728,-5.127,84.158,-0.834
0.067,0.953,0.126,23.926,2.686,-2.075,83.995,0.928
0.092,0.973,0.148,9.155,-1.648,-1.404,82.55,2.68
