aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.395,0.578,0.383,48.035,-90.881,-7.751,65.263,0.63
-0.593,0.569,0.403,40.1,-69.275,-6.042,56.742,-17.891
-0.711,0.514,0.316,25.879,-48.401,-5.432,44.564,-34.821
-0.755,0.509,0.342,18.86,-25.696,-2.808,37.297,-43.287
-0.672,0.491,0.268,-6.47,-27.222,-4.822,34.441,-47.866
-0.857,0.525,0.231,11.963,-0.916,-2.991,32.423,-51.946
-0.809,0.52,0.305,1.526,5.798,2.38,31.802,-52.841
-0.774,0.523,0.313,-1.648,9.583,4.578,31.917,-53.03
-0.81,0.543,0.317,-3.784,36.316,7.263,31.447,-53.42
-0.787,0.421,0.348,-14.587,51.147,33.02,30.338,-53.163
-0.602,0.466,0.45,-27.466,64.758,45.166,30.629,-50.864
-0.608,0.315,0.556,-43.701,68.054,53.955,28.106,-49.281
-0.166,0.388,0.745,-66.711,87.952,15.869,27.803,-39.416
-0.149,0.609,0.861,-59.814,92.346,24.292,30.45,-25.769
-0.004,0.745,0.872,-40.405,68.176,-3.723,32.964,-14.19
0.21,0.894,0.488,-98.633,69.275,-9.094,41.617,-1.581
0.363,0.994,0.5,-58.533,71.472,-24.414,49.664,5.664
0.417,1.074,0.495,-15.564,15.198,-0.671,55.442,12.64
0.296,0.947,0.287,2.869,-1.038,0.61,60.76,16.674
0.269,0.734,0.26,-18.25,-4.272,12.207,61.364,18.354
0.271,0.822,0.24,-20.996,-3.967,-14.282,63.371,18.244
0.333,0.98,0.25,7.141,9.644,1.953,65.825,17.836
0.311,0.932,0.372,0.061,8.301,5.981,64.798,17.996
0.458,0.778,0.31,10.071,-0.488,3.174,62.789,20.341
0.38,0.969,0.329,-6.653,0.305,-1.709,61.986,20.951
0.416,0.94,0.276,-2.93,6.592,1.16,60.742,22.167
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.24,0.788,0.082,-8.362,6.531,-3.357,62.66,22.453
0.317,1.006,0.256,30.334,-5.737,-1.465,65.983,19.501
0.324,0.852,0.214,0.916,-5.188,4.578,66.763,19.423
0.333,0.897,0.26,-9.338,-7.324,3.54,67.591,18.473
0.274,0.904,0.173,-1.587,-5.432,13,67.161,18.33
0.23,0.829,0.258,15.198,1.404,14.893,67.079,17.889
0.222,0.93,0.201,22.949,17.212,2.38,68.748,16.093
0.241,0.872,0.164,21.545,15.503,-17.395,70.5,14.934
0.326,0.904,0.252,4.089,16.052,2.075,69.203,15.623
0.38,0.971,0.406,-2.319,5.615,-3.296,67.103,17.024
0.484,1.048,0.617,-8.728,-38.635,18.555,61.865,19.424
0.438,0.86,0.527,39.246,-104.309,14.099,57.292,21.241
0.278,0.988,0.504,56.152,-135.62,9.338,56.161,19.849
-0.023,0.794,0.578,96.802,-121.765,-15.991,55.685,15.28
-0.366,0.629,0.449,71.35,-106.201,-11.23,57.495,4.832
-0.55,0.459,0.464,55.054,-76.843,-9.521,53.787,-10.718
-0.676,0.449,0.429,32.776,-58.35,-17.639,42.901,-28.147
-0.791,0.392,0.23,40.161,-49.561,-24.78,34.058,-43.761
-0.851,0.399,0.223,12.695,-26.733,-0.732,28.212,-52.924
-0.886,0.381,0.256,7.08,-13.55,4.944,25.502,-58.272
-0.859,0.393,0.283,0.671,4.333,-2.686,23.927,-61.311
-0.874,0.403,0.292,0.244,7.996,0.305,23.497,-61.341
-0.902,0.457,0.258,-3.967,10.254,6.165,23.923,-60.839
-0.819,0.41,0.169,-19.653,33.02,29.602,24.819,-60.653
-0.706,0.393,0.296,-40.405,69.092,40.955,25.719,-59.436
-0.628,0.442,0.552,-54.26,84.167,30.701,27.209,-55.15
-0.457,0.563,0.572,-55.786,94.421,34.973,30.615,-47.304
-0.27,0.526,0.755,-51.208,88.379,27.954,32.72,-35.348
-0.131,0.49,0.913,-37.72,63.599,8.484,32.583,-23.323
0.036,0.688,0.815,-16.113,69.336,-9.644,35.643,-12.194
-0.051,0.725,0.593,-64.026,78.857,-16.846,38.056,-6.058
0.34,0.825,0.661,-40.527,49.561,-8.972,42.393,2.743
0.343,0.766,0.563,11.719,12.695,4.639,47.887,9.495
0.336,0.799,0.448,0.366,-0.061,2.258,51.656,14.116
0.348,0.806,0.476,-2.197,-0.122,2.686,51.455,19.541
0.349,1.134,0.487,-18.372,4.15,0.244,55.536,18.879
0.306,0.887,0.376,-15.93,3.479,-7.08,58.387,18.319
0.283,0.66,0.258,23.743,-4.944,2.563,59.563,18.527
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.32,0.912,0.269,-0.61,3.052,4.822,65.385,18.577
0.394,0.999,0.332,6.226,-2.625,9.827,63.965,19.615
0.505,1.077,0.423,20.081,-7.69,28.87,61.947,21.099
0.474,1.061,0.463,25.574,-14.771,61.584,60.902,21.428
0.235,1.038,0.414,49.866,-35.4,67.383,61.242,19.739
-0.016,0.927,0.421,45.837,-69.946,44.25,62.937,15.067
-0.135,0.852,0.35,72.815,-92.407,23.926,65.846,7.544
-0.2,0.808,0.412,87.036,-112.366,8.301,66.175,-1.68
-0.294,0.635,0.46,133.606,-128.845,-4.639,61.287,-10.122
-0.581,0.433,0.508,165.894,-124.878,-26.855,52.263,-20.541
