aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.701,0.715,0.081,2.808,-0.427,-6.531,42.141,-47.548
-0.714,0.711,0.060,8.423,1.160,-3.296,43.390,-46.267
-0.705,0.721,0.084,10.437,2.747,-2.319,44.621,-45.007
-0.692,0.697,0.089,4.456,4.761,9.033,45.141,-44.507
-0.691,0.680,0.073,7.202,7.629,28.259,44.908,-44.752
-0.657,0.646,0.091,4.333,17.212,55.298,44.778,-44.791
-0.725,0.497,0.128,-9.033,16.296,81.970,42.072,-47.335
-0.785,0.470,0.099,-15.625,33.997,88.013,38.468,-50.869
-0.849,0.341,0.068,-26.123,58.289,91.553,32.713,-56.571
-0.880,0.237,0.220,-40.833,75.195,82.947,25.216,-63.311
-0.835,0.061,0.329,-61.890,76.721,74.646,17.938,-68.481
-0.819,0.106,0.471,-68.420,80.872,65.491,11.837,-68.687
-0.777,0.147,0.506,-89.417,81.604,59.021,8.592,-63.883
-0.679,0.221,0.571,-110.657,79.651,47.241,8.369,-57.879
-0.567,0.363,0.640,-127.686,74.219,31.067,13.124,-50.496
-0.458,0.502,0.738,-120.056,76.111,14.282,19.452,-42.082
-0.369,0.615,0.674,-100.464,67.688,-2.380,26.955,-33.547
-0.355,0.777,0.628,-97.534,65.979,-11.536,35.198,-26.531
-0.231,0.848,0.650,-42.358,66.711,-25.085,42.069,-20.193
-0.173,0.777,0.541,-39.673,67.322,-26.062,47.805,-16.074
-0.047,0.771,0.523,-10.437,66.406,-32.776,52.036,-11.546
0.172,0.915,0.584,-11.230,61.584,-41.626,55.044,-3.954
0.203,0.894,0.565,-15.991,49.011,-36.011,56.553,2.206
0.301,0.885,0.501,-6.531,37.781,-38.635,56.858,8.736
0.404,0.826,0.427,-5.066,26.123,-32.471,56.376,14.803
0.395,0.848,0.436,-12.268,18.066,-24.048,56.011,18.230
0.450,0.865,0.458,6.042,13.977,-15.503,55.055,21.782
0.388,0.751,0.469,-4.944,-2.625,-2.441,53.599,23.608
0.418,0.794,0.353,5.310,28.320,-10.925,53.836,24.148
0.346,0.755,0.314,7.935,0.916,-1.953,54.478,24.327
0.368,0.846,0.398,4.578,-0.244,1.770,55.543,23.477
0.458,0.880,0.350,-20.081,7.690,5.859,56.987,24.021
0.377,0.820,0.352,-15.320,-2.441,0.061,57.565,23.336
0.383,0.819,0.316,-8.789,-3.113,-2.319,57.712,23.485
0.371,0.820,0.287,-10.864,-0.916,-0.366,58.369,23.905
