aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.031,1.021,0.02,-5.005,5.249,1.465,82.523,6.785
0.017,0.973,0.057,0.366,0.61,0.977,81.571,8.014
0.015,0.976,0.06,1.526,0.366,0.61,81.661,8.058
0.016,0.987,0.049,-0.427,0.488,0.977,87.077,1.149
0.016,0.973,0.06,1.953,0.244,0.671,86.559,0.95
0.015,0.979,0.055,-0.366,0.549,0.977,86.603,0.917
0.015,0.97,0.059,1.648,0.366,0.549,86.612,0.92
0.016,0.984,0.052,0.366,0.244,0.732,86.572,0.915
0.017,0.97,0.06,0.854,0.366,0.732,86.569,0.921
0.011,0.975,0.073,-0.61,0.793,1.038,86.324,0.868
0.079,0.98,0.049,1.16,1.526,-0.671,86.129,1.805
0.068,0.966,0.043,1.831,4.517,1.709,85.801,2.581
0.092,0.981,0.058,-1.526,3.235,0.671,85.081,3.669
0.031,1.004,0.084,1.221,-1.221,0.366,84.794,3.932
0.047,0.972,0.041,1.709,-1.343,-1.892,85.203,3.476
0.012,0.98,0.053,0.732,-5.188,0.916,85.661,2.658
-0.01,0.97,0.043,-0.488,-6.775,0,86.572,1.183
0.018,0.969,0.065,1.648,-2.625,-0.061,86.871,0.994
0.039,0.977,0.071,0.732,-9.399,0,86.491,0.867
-0.172,0.978,0.051,-1.038,-6.226,0.488,86.147,-1.848
0.034,0.967,0.061,2.441,0.793,1.099,86.157,-1.202
0.035,0.969,0.064,1.648,0.244,0.916,86.24,-0.949
0.037,0.978,0.06,1.709,-0.122,0.427,86.393,-0.974
0.035,0.975,0.06,-2.075,0.427,0.916,85.841,2.076
0.032,0.967,0.054,-1.16,-0.366,0.916,85.943,2.047
0.024,0.989,0.056,-0.061,-4.944,-0.061,86.15,1.871
,,,,,,,
-0.017,1.029,0.145,-5.981,-10.071,1.038,85.334,1.06
0.012,1.031,0.069,20.508,13.306,0.183,85.332,0.724
0.035,0.975,0.051,1.16,0.427,0.549,85.376,0.773
0.032,0.976,0.058,2.563,-0.061,0.061,85.302,0.892
0.015,1.002,0.069,-1.709,1.038,-0.061,86.188,1.354
-0.053,0.988,0.075,9.766,15.381,-2.197,86.287,0.414
0.015,0.95,0.085,-2.319,10.62,3.601,85.791,0.119
0.007,0.998,0.088,-1.038,8.972,3.113,85.375,-0.246
0.022,0.979,0.038,0.732,7.141,3.418,85.813,-0.144
0.029,0.983,0.049,4.272,2.014,0.183,86.046,1.065
0.023,0.977,0.095,3.296,-3.052,-0.854,85.906,1.17
0.049,0.925,0.065,11.108,-7.751,-2.93,85.916,1.82
0.068,0.975,0.079,-10.315,-5.676,11.597,85.047,2.505
0.202,0.958,0.07,-7.019,-7.751,1.709,83.146,5.084
0.172,1.011,0.02,-2.93,0.854,0.366,81.997,7.225
0.028,1.009,0.024,1.709,0.61,0.671,82.677,6.774
0.014,0.957,0.076,4.089,0.122,0.793,83.368,6.034
0.02,0.984,0.052,0.916,0.366,1.099,85.811,3.378
0.02,0.988,0.044,-2.014,0.488,0.916,86.912,1.194
0.019,0.953,0.069,3.174,0.244,0.427,86.295,1.076
0.02,0.998,0.038,-0.671,0.305,0.671,86.823,1.148
0.017,0.972,0.056,-0.427,0.549,1.038,86.77,1.109
0.02,0.987,0.055,2.502,0.549,0.732,86.621,1.111
0.155,0.987,0.066,1.892,2.075,1.648,85.622,3.075
0.104,0.972,0.066,3.174,5.066,-0.122,84.422,4.316
0.09,0.98,0.054,3.418,6.958,0.732,83.597,5.363
0.01,0.973,0.083,3.906,6.592,0.183,83.459,5.235
0.037,0.982,0.069,1.648,-1.587,-0.122,84.681,3.526
0.053,0.983,0.024,-2.197,-8.606,-0.488,85.639,2.774
0.006,0.979,0.081,-0.122,-5.92,0.122,85.936,1.546
-0.015,0.979,0.05,0.854,-10.071,-0.427,86.516,1.178
0.013,0.983,0.066,-0.061,-10.437,-1.404,86.663,0.828
-0.09,0.964,0.065,-1.343,-12.878,2.136,85.948,-1.265
0.032,1,0.042,1.831,1.038,-0.488,86.616,-0.879
0.035,0.964,0.042,2.808,0.732,0.305,86.839,-0.157
0.031,0.979,0.061,0.61,0.305,0.61,86.909,0.111
0.039,0.958,0.054,-2.686,0.854,0.854,86.445,2.012
0.031,0.967,0.047,1.831,-0.977,0.122,86.366,2.014
,,,,,,,
0.021,1.013,0.034,4.517,-8.118,-2.258,86.62,1.788
-0.036,1.084,0.048,-3.479,5.127,6.104,87.285,0.785
0.033,0.976,0.066,1.648,0.549,0.549,87.159,0.69
0.036,1.026,0.105,-3.723,-0.977,0.366,86.395,0.756
-0.011,0.969,0.081,8.484,21.912,-1.099,85.762,0.318
0.032,0.949,0.086,-1.038,13.062,3.784,84.899,1.321
0.028,0.977,0.101,0.671,7.996,3.662,84.426,1.254
0.016,0.978,0.09,-0.732,6.47,2.991,84.63,0.973
0,0.966,0.085,0.61,7.446,2.38,84.54,1.126
0.02,0.985,0.059,-0.244,-0.671,1.648,85.009,0.933
-0.029,0.973,0.121,1.831,-5.249,2.319,84.795,0.098
-0.005,0.992,0.111,-0.793,-10.437,1.221,84.503,-0.204
0.2,0.984,0.08,-1.343,-5.005,0.488,83.968,2.699
0.167,0.974,0.015,-3.174,-2.075,-0.916,83.203,4.843
0.022,0.963,0.072,-0.671,0.366,0.793,83.087,5.595
0.024,1.004,0.052,-0.061,0.549,0.916,83.215,5.991
0.018,0.968,0.077,-2.075,0.549,1.16,85.376,3.371
0.021,0.968,0.073,0.732,0.244,0.671,85.793,1.239
0.024,0.979,0.064,2.197,0.244,0.732,85.906,1.266
0.023,0.989,0.058,-0.427,0.427,0.732,85.807,1.254
0.023,0.966,0.073,3.479,0.122,0.671,85.848,1.323
0.013,0.995,0.064,-0.977,1.77,0.916,86.043,1.206
