aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.019,0.861,0.412,0.732,-2.136,-3.906,63.956,-1.388
-0.012,0.866,0.423,4.395,-0.671,-7.568,64.089,-0.976
0.022,0.893,0.427,-0.977,-0.183,-9.521,64.383,-0.356
0.053,0.875,0.419,4.517,-0.305,-12.451,64.319,0.646
0.041,0.876,0.464,12.756,0.061,-13.977,63.688,1.526
0.115,0.863,0.415,-1.099,-1.892,-19.348,63.610,3.380
0.145,0.855,0.427,0.549,-3.052,-20.935,63.092,5.212
0.151,0.876,0.475,6.409,-3.601,-20.630,62.091,6.612
0.222,0.809,0.394,5.676,-3.723,-19.470,61.799,9.436
0.174,0.815,0.401,1.953,1.160,-11.230,61.354,10.438
0.131,0.841,0.446,-0.366,1.648,-2.808,61.088,10.246
0.181,0.841,0.454,-1.770,0.122,-2.014,60.952,10.791
0.162,0.846,0.433,3.967,-0.305,-1.587,61.035,9.762
0.164,0.817,0.431,2.869,-0.122,-0.610,60.729,9.570
0.163,0.838,0.439,1.587,-0.366,-0.793,60.637,10.055
0.165,0.833,0.433,4.700,0.427,0.000,60.903,9.867
0.158,0.860,0.449,0.854,0.061,0.305,60.833,9.751
0.175,0.825,0.436,6.409,1.160,2.197,60.783,9.893
0.179,0.834,0.437,-4.211,0.549,6.714,60.711,10.146
0.212,0.808,0.422,-0.977,3.784,16.174,60.440,10.910
0.215,0.816,0.456,6.470,7.874,20.691,59.731,11.860
0.202,0.800,0.411,2.686,6.714,20.264,59.683,12.356
0.151,0.842,0.432,8.057,4.333,15.991,59.952,11.929
0.150,0.927,0.450,-5.615,0.366,14.954,60.818,10.666
0.108,0.836,0.385,-14.832,-2.258,19.653,62.322,9.145
0.052,0.843,0.374,-10.559,-3.113,13.611,63.693,6.884
-0.001,0.878,0.415,13.733,-1.343,5.432,64.616,4.588
-0.031,0.898,0.449,-8.728,-3.967,3.662,64.764,1.911
0.014,0.851,0.425,1.831,-4.578,8.850,64.386,0.485
-0.043,0.873,0.375,-6.897,-2.380,6.775,64.546,-0.921
-0.069,0.882,0.385,2.197,1.709,-2.380,64.921,-1.928
-0.106,0.890,0.423,1.770,3.723,0.305,65.117,-3.046
-0.101,0.863,0.329,6.775,-4.150,3.418,66.217,-4.774
-0.093,0.887,0.384,-1.465,0.061,3.784,66.039,-5.484
