aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.068,0.924,-0.043,11.841,-13.977,2.197,83.362,2.21
0.05,0.948,-0.041,2.075,-43.518,4.333,84.245,2.616
0.055,0.986,-0.061,-2.441,-60.364,5.981,84.808,3.002
0.053,0.961,-0.116,5.432,-60.669,5.798,84.83,3.374
0.074,0.967,-0.059,2.625,-67.078,6.287,84.651,3.426
0.059,0.957,-0.111,-7.019,-72.144,6.409,83.766,3.544
0.05,0.955,-0.161,-9.46,-68.054,9.094,82.491,3.498
0.049,0.996,-0.139,-1.892,-57.556,9.033,82.29,3.408
0.065,0.937,-0.161,-0.549,-57.007,8.728,80.92,3.292
0.037,0.951,-0.218,2.014,-42.847,9.338,79.541,2.964
0.002,0.956,-0.227,1.282,-6.042,2.319,78.793,2.244
0.025,0.971,-0.135,-1.77,-0.061,0.793,78.844,1.905
0.021,0.969,-0.131,4.7,0.793,1.16,79.452,1.248
0.022,0.965,-0.125,-0.061,-0.061,0.61,80.855,1.021
0.023,0.969,-0.128,0.061,0.061,0.793,82.272,1.328
0.023,0.967,-0.128,1.831,0.366,0.61,82.359,1.306
0.022,0.967,-0.128,0.732,0.061,0.671,82.396,1.314
0.025,0.969,-0.128,1.892,0.244,0.732,82.343,1.355
0.026,0.974,-0.12,5.249,0.732,2.197,82.451,1.395
0.027,0.962,-0.204,6.226,20.874,-1.953,81.351,1.445
0.015,0.936,-0.203,16.785,57.739,-6.226,80.215,1.355
0.041,0.956,-0.123,6.287,80.139,-5.432,80.219,1.597
0.088,0.962,-0.09,3.845,82.947,-4.7,80.423,2.532
0.073,1.001,-0.062,-1.526,71.045,-3.418,82.231,3.206
0.067,0.969,-0.068,0.244,59.448,-2.747,83.589,3.946
0.051,0.996,-0.062,0.366,52.002,-2.38,84.221,4.059
0.048,0.981,-0.078,-0.305,40.771,-2.014,84.774,3.46
0.034,0.975,-0.087,1.831,34.729,-1.831,84.81,2.91
0.031,0.99,-0.08,0.671,32.104,-1.282,84.965,2.377
0.069,0.992,0.066,9.888,15.076,0.122,86.301,2.646
0.02,0.934,-0.064,9.033,0.122,0.854,86.686,2.264
0.023,0.968,-0.081,-0.61,-0.061,0.366,86.851,2.104
0.017,0.974,-0.083,1.831,0.549,0.549,86.928,1.912
