aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.595,0.490,0.636,-1.404,1.587,1.587,27.677,-35.614
-0.573,0.453,0.631,-1.221,1.526,1.892,28.129,-36.308
-0.574,0.474,0.629,-0.183,-0.366,0.916,28.485,-36.459
-0.579,0.449,0.622,0.427,-0.854,1.648,28.580,-36.541
-0.576,0.499,0.635,-0.488,-1.953,0.488,28.784,-36.265
-0.604,0.509,0.621,-2.686,-3.113,-0.732,29.409,-36.395
-0.548,0.464,0.663,-0.549,-9.399,-1.648,29.228,-35.903
-0.422,0.597,0.662,-0.854,-58.411,-21.912,31.622,-33.011
-0.476,0.521,0.388,2.869,-93.689,-38.574,33.946,-33.186
-0.503,0.624,0.091,6.714,-105.042,-43.335,39.708,-34.376
-0.567,0.740,-0.090,-8.789,-104.858,-39.795,48.047,-36.140
-0.407,0.833,-0.310,-12.939,-99.243,-34.058,54.269,-35.698
-0.235,0.808,-0.480,-17.944,-94.604,-25.879,57.878,-28.875
-0.116,0.740,-0.590,-23.254,-85.815,-27.771,57.606,-21.021
0.073,0.725,-0.638,-30.273,-81.665,-26.184,55.534,-10.486
0.182,0.774,-0.715,-51.025,-70.984,-25.330,51.485,-1.413
0.404,0.631,-0.787,-39.307,-67.932,-30.151,45.887,7.812
0.502,0.647,-0.732,-11.169,-46.570,-15.320,41.884,16.209
0.603,0.505,-0.654,-14.893,-33.142,-10.986,37.387,23.677
0.581,0.543,-0.620,17.334,5.676,4.456,33.696,29.905
0.669,0.370,-0.652,1.770,-1.831,-0.244,30.171,34.984
0.630,0.412,-0.613,-1.526,0.183,0.244,27.256,38.432
0.652,0.402,-0.640,0.366,-1.221,3.235,25.784,39.611
0.638,0.447,-0.609,1.648,-1.770,1.953,24.325,40.820
0.583,0.514,-0.632,11.169,-4.456,-2.808,26.678,39.265
0.654,0.487,-0.596,9.338,2.930,-0.061,27.596,39.263

0.638,0.497,-0.614,9.338,-8.911,3.052,28.977,38.783
0.676,0.455,-0.610,2.380,2.258,1.099,28.881,39.156
0.623,0.463,-0.702,25.269,4.028,-2.563,27.734,39.379
0.632,0.456,-0.566,3.479,-1.343,-1.770,27.584,39.517
0.642,0.475,-0.666,-1.953,12.817,2.258,27.053,39.299
0.538,0.431,-0.696,-5.981,31.494,2.930,26.976,37.264
0.499,0.451,-0.731,9.705,23.071,1.099,27.220,35.682
0.413,0.569,-0.871,36.682,49.622,11.230,27.962,30.619
0.295,0.666,-0.888,46.509,88.318,20.447,30.238,24.523
0.148,0.678,-0.804,49.072,104.858,23.682,33.581,18.481
-0.107,0.757,-0.632,35.278,109.436,26.794,39.140,10.196
-0.262,0.770,-0.496,31.189,114.868,29.480,45.504,1.055
-0.403,0.827,-0.291,19.287,110.718,35.034,52.704,-9.423
-0.472,0.762,-0.076,25.757,117.554,43.884,58.018,-19.794
-0.399,0.528,0.238,16.846,117.676,45.776,60.131,-27.461
-0.442,0.429,0.679,6.104,78.247,31.128,54.727,-33.365
-0.509,0.531,0.719,-2.930,31.616,12.817,43.192,-33.637
-0.539,0.476,0.665,-0.916,1.221,-1.831,33.431,-31.970
-0.567,0.505,0.585,-4.578,-1.587,0.732,30.066,-32.061
-0.568,0.486,0.606,3.845,0.061,-0.549,30.614,-33.801
-0.561,0.549,0.600,4.395,2.747,1.587,31.244,-35.112
-0.573,0.549,0.622,-2.441,-0.122,0.977,32.220,-35.414
-0.576,0.499,0.600,-0.183,0.549,0.977,32.014,-35.461
-0.560,0.545,0.616,1.343,-1.587,1.831,32.729,-34.986
