aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.049,0.898,0.326,5.310,-80.872,-36.987,65.664,2.989
0.058,0.937,0.348,-10.620,-81.543,-36.133,67.407,3.124
0.061,0.896,0.313,-0.305,-77.209,-33.508,68.851,3.291
0.039,0.913,0.315,-4.272,-67.749,-28.809,70.107,3.057
0.036,0.920,0.275,0.000,-64.209,-28.015,70.948,2.872
0.022,0.939,0.302,-7.324,-60.425,-24.170,71.672,2.344
0.042,0.927,0.267,-9.827,-54.932,-20.813,72.493,2.058
0.026,0.928,0.236,-1.465,-49.927,-18.433,73.690,1.871
0.007,0.958,0.213,-15.076,-40.894,-12.817,74.760,1.436
-0.005,0.966,0.230,-5.981,-33.813,-11.292,75.913,1.040
0.003,0.948,0.214,-8.789,-26.367,-7.324,76.775,0.459
-0.032,0.975,0.182,-3.540,-15.381,-4.028,77.697,-0.384
-0.011,0.992,0.188,-1.343,-1.831,-0.244,78.144,-0.642
-0.003,0.943,0.246,17.761,1.587,-0.549,77.850,-0.619
-0.001,0.912,0.275,4.333,0.427,-0.488,76.865,-0.676
-0.005,0.968,0.256,-0.305,-0.122,-0.427,75.798,-0.279
-0.002,0.932,0.261,2.075,0.183,-0.305,74.537,-0.158
0.001,0.935,0.262,2.075,0.000,-0.488,74.278,-0.104
-0.003,0.937,0.259,1.526,-0.183,-0.183,74.599,-0.136
-0.003,0.935,0.260,0.793,-0.183,-0.061,74.423,-0.112
-0.002,0.934,0.261,2.136,0.183,-0.244,74.438,-0.113
-0.002,0.945,0.259,7.141,0.916,-0.122,74.522,-0.156
-0.006,0.946,0.264,11.230,3.235,1.038,74.489,-0.201
0.000,0.917,0.246,10.437,9.460,3.906,74.611,-0.159
0.005,0.938,0.226,8.240,14.587,4.700,75.121,-0.054
-0.002,0.981,0.216,9.460,33.203,12.146,75.869,-0.052
-0.015,0.960,0.238,20.935,44.189,17.395,76.290,-0.175
-0.001,0.965,0.304,22.827,55.664,24.048,75.650,-0.189
0.026,0.891,0.323,15.808,68.481,33.936,74.120,0.126
0.032,0.889,0.337,10.681,79.224,41.199,72.032,0.632
0.045,0.876,0.350,11.780,84.290,44.128,70.007,1.523
0.059,0.842,0.361,10.681,78.186,43.457,68.462,2.476
0.044,0.850,0.442,8.789,70.923,39.185,66.529,2.744
0.053,0.863,0.476,-0.122,62.866,33.997,64.421,3.032
0.029,0.874,0.461,-6.165,57.007,30.212,62.962,2.761
0.006,0.856,0.369,-3.174,53.284,26.489,63.021,1.959
0.002,0.895,0.359,2.869,52.307,27.466,64.458,1.326
0.050,0.847,0.408,3.784,49.866,26.611,65.281,1.294
0.057,0.880,0.557,19.470,37.476,17.090,64.011,1.697
0.079,0.689,0.572,34.241,9.033,4.089,60.092,2.828
0.012,0.819,0.470,-25.024,-2.991,-1.038,58.063,2.990
0.016,0.933,0.344,-10.986,2.136,2.869,59.579,2.449
-0.021,0.937,0.379,3.723,2.197,-0.061,62.370,1.301
0.020,0.907,0.410,-12.268,-0.427,-0.916,65.959,0.396
-0.027,0.942,0.386,-11.475,-2.747,-4.639,67.779,-0.178
-0.004,0.892,0.356,-2.930,-0.366,-2.441,67.392,-0.460
-0.006,0.887,0.348,-3.296,-2.563,-2.502,67.532,-0.255
0.004,0.892,0.335,-4.761,-0.244,-2.258,68.462,-0.490
0.001,0.910,0.331,-10.559,-3.235,-3.113,69.050,-0.064


0.001,0.883,0.381,3.174,-1.343,-1.160,68.661,0.005
-0.011,0.898,0.369,2.441,-2.319,-1.343,68.430,-0.067
0.004,0.810,0.375,-2.380,-6.348,-2.380,67.412,-0.081
0.077,0.832,0.453,-5.127,-19.958,-7.996,65.221,1.063
0.056,0.839,0.466,-5.127,-41.687,-18.372,63.725,1.902
0.029,0.842,0.428,6.897,-64.148,-29.114,62.500,2.522
0.064,0.878,0.414,4.211,-73.120,-32.227,62.368,3.382
0.063,0.879,0.346,-3.235,-80.627,-34.912,64.132,3.179
0.048,0.921,0.288,4.883,-85.999,-40.405,67.051,3.066
0.048,0.953,0.271,-7.080,-76.538,-31.494,69.766,3.317
0.034,0.929,0.231,-2.625,-70.068,-30.640,72.605,2.880
0.041,0.914,0.301,4.456,-68.542,-29.602,73.435,2.539
0.042,0.949,0.332,-11.475,-59.143,-23.682,72.960,2.426
0.040,0.952,0.244,-5.005,-55.115,-22.034,73.352,2.311
0.038,0.927,0.214,-5.981,-46.204,-17.456,73.579,2.372
0.008,0.915,0.268,-2.502,-39.917,-15.259,74.110,1.894
0.019,0.927,0.278,-12.207,-35.217,-11.719,74.821,1.560
0.003,0.906,0.223,-2.808,-31.311,-10.010,74.987,1.024
-0.018,0.960,0.165,-5.249,-22.278,-6.348,75.855,0.179
-0.019,0.974,0.171,-5.554,-8.240,-1.953,77.458,-0.223
-0.008,0.966,0.224,10.315,0.793,-0.854,78.352,-0.610
-0.000,0.907,0.279,12.451,1.587,-0.488,77.547,-0.655
-0.005,0.928,0.266,-1.160,-0.305,-0.061,75.999,-0.462
-0.008,0.946,0.260,4.578,0.000,-0.244,74.632,-0.299
-0.006,0.932,0.266,0.793,0.183,-0.305,73.901,-0.273
-0.004,0.937,0.263,3.113,0.061,-0.366,74.248,-0.331
-0.006,0.930,0.269,4.333,0.427,-0.427,74.223,-0.349
-0.004,0.933,0.270,7.202,0.854,0.183,74.034,-0.296
-0.001,0.952,0.280,13.489,3.906,1.709,73.920,-0.227
0.020,0.941,0.225,7.935,15.076,4.578,74.475,0.126
0.013,0.940,0.227,-1.587,36.316,13.611,75.099,0.406
-0.035,0.962,0.209,16.907,50.537,19.592,76.072,-0.052
-0.013,1.004,0.251,15.442,64.087,26.428,76.649,-0.221
0.047,0.909,0.333,24.048,74.524,35.583,75.021,0.167
0.043,0.832,0.359,16.541,77.026,41.565,72.716,0.602
0.049,0.832,0.413,20.691,77.942,44.312,69.155,1.872
0.053,0.862,0.439,17.944,71.960,40.955,65.637,2.909
0.049,0.862,0.448,1.221,62.927,37.537,63.750,2.941
0.032,0.817,0.447,7.812,52.002,31.555,62.481,2.761
0.028,0.907,0.472,-4.395,46.692,25.879,62.255,2.383
0.021,0.893,0.444,-1.038,45.898,23.926,62.441,1.886
0.008,0.879,0.438,-12.085,45.959,23.743,62.729,1.277
0.011,0.824,0.461,4.700,42.419,22.827,62.611,0.964
0.036,0.922,0.406,-1.953,41.260,23.865,63.547,1.088
0.027,0.876,0.473,0.549,42.053,21.423,63.046,1.181
0.046,0.770,0.644,29.419,19.470,10.193,59.621,1.746
-0.007,0.796,0.489,-15.198,0.610,0.427,59.078,1.485
0.065,1.081,0.508,-37.476,-3.540,-8.179,58.985,1.818
0.001,0.837,0.383,-3.784,5.798,-1.526,59.821,1.484
-0.018,0.837,0.338,5.676,-3.540,-0.671,64.178,0.578
-0.025,0.906,0.354,-7.568,-5.127,-4.578,66.616,0.317


0.013,0.876,0.406,-5.005,-2.014,-1.465,66.798,-0.456
0.009,0.918,0.423,-6.836,-4.028,-2.258,66.717,-0.331
0.057,0.825,0.538,-2.136,-17.578,-6.653,63.962,0.776
0.058,0.818,0.489,-2.563,-44.006,-20.752,61.559,1.994
0.052,0.866,0.467,3.296,-67.383,-31.738,60.675,2.550
0.079,0.856,0.444,5.859,-84.778,-39.246,59.865,3.611
0.061,0.823,0.332,0.732,-93.018,-47.058,62.506,3.762
0.061,0.873,0.354,-6.042,-93.201,-45.227,64.682,3.826
0.086,0.971,0.407,-9.399,-80.078,-35.461,66.060,4.270
0.050,0.862,0.238,-14.954,-71.106,-35.156,68.981,3.921
0.047,0.881,0.346,9.888,-61.707,-26.611,69.139,3.647
0.030,0.905,0.341,-3.113,-54.443,-22.156,69.559,3.166
0.033,0.954,0.259,-12.817,-52.002,-20.813,71.656,2.417
0.022,0.903,0.274,-3.845,-46.753,-18.311,71.386,1.965
0.008,0.923,0.297,-4.089,-41.382,-15.076,72.316,1.378
-0.002,0.941,0.256,-9.216,-35.767,-11.780,73.694,0.889
-0.001,0.967,0.177,-11.292,-26.978,-8.118,74.928,0.392
-0.021,0.981,0.175,-5.432,-14.221,-3.784,76.626,-0.241
-0.010,0.988,0.209,-0.854,-0.732,0.244,78.082,-0.493
-0.001,0.924,0.265,23.315,2.380,-0.244,77.906,-0.469
-0.002,0.896,0.297,2.258,0.122,-0.183,75.967,-0.491
-0.004,0.937,0.267,1.526,0.000,-0.366,74.498,-0.243
-0.003,0.922,0.283,4.211,0.366,-0.427,73.165,-0.140
-0.005,0.934,0.276,1.221,0.305,-0.183,73.061,-0.200
-0.004,0.920,0.280,3.174,0.366,-0.122,73.401,-0.224
-0.002,0.927,0.279,1.648,0.061,-0.305,73.199,-0.197
-0.003,0.938,0.276,5.859,0.366,-0.183,73.376,-0.198
-0.008,0.953,0.278,10.437,2.869,0.549,73.417,-0.248
-0.039,0.921,0.314,0.732,20.508,7.080,72.941,-0.767
-0.009,0.965,0.201,7.996,29.358,10.864,74.175,-0.870
-0.039,0.984,0.187,10.376,45.898,17.944,75.555,-1.384
0.005,0.947,0.254,25.085,61.707,26.489,75.891,-1.203
0.032,0.911,0.314,35.156,70.923,34.119,75.903,-0.166
0.047,0.891,0.345,22.217,75.867,40.527,73.575,0.656
0.068,0.855,0.386,11.780,78.308,45.044,70.058,2.261
0.070,0.833,0.441,16.052,79.041,47.485,66.720,3.265
0.056,0.835,0.476,0.061,75.928,45.593,63.994,3.620
0.036,0.763,0.463,8.728,67.688,41.992,61.540,3.522
0.031,0.923,0.475,8.606,57.007,35.461,60.919,2.880
0.011,0.908,0.464,-6.165,51.392,28.442,61.230,1.969
0.011,0.872,0.417,-6.531,46.265,27.222,62.278,1.318
0.003,0.860,0.506,4.944,40.100,23.071,62.399,0.804
0.025,0.770,0.483,3.479,32.959,20.203,61.263,0.732
0.031,0.772,0.535,15.808,24.109,15.686,59.321,1.040
0.034,0.787,0.565,28.076,9.949,5.798,56.749,1.380
-0.002,0.726,0.555,-21.362,-1.770,-5.493,54.986,1.341
0.035,0.863,0.488,-11.414,-0.488,-0.183,55.712,1.471
-0.020,0.847,0.433,-13.733,-0.183,-4.578,57.638,0.708
0.003,0.852,0.409,-10.132,-2.991,-5.310,60.158,0.238
0.009,0.853,0.413,-8.606,0.000,-1.465,62.953,0.401


0.009,0.850,0.453,-4.089,0.061,-0.427,63.338,0.007
-0.014,0.814,0.450,-8.179,-4.517,-3.052,62.888,0.100
0.034,0.863,0.490,-8.667,-10.315,-3.967,61.887,0.573
0.061,0.801,0.531,4.395,-27.893,-13.611,59.937,1.350
0.037,0.844,0.529,-6.165,-47.913,-26.123,58.898,1.756
0.052,0.862,0.458,0.916,-65.613,-33.813,59.095,2.702
0.060,0.901,0.392,-3.967,-76.843,-39.124,60.568,3.090
0.063,0.940,0.417,-10.010,-82.458,-40.771,62.970,3.061
0.040,0.845,0.345,-7.629,-81.421,-42.114,65.369,3.169
0.047,0.858,0.379,2.197,-73.792,-33.936,66.414,3.112
0.049,0.957,0.375,-3.540,-64.331,-29.236,66.987,2.912
0.035,1.028,0.276,-20.386,-60.242,-29.602,69.406,2.477
0.021,0.891,0.291,2.441,-53.406,-23.437,70.393,2.180
0.016,0.920,0.312,-3.845,-48.218,-20.691,71.628,1.717
0.018,0.926,0.292,-8.728,-45.105,-18.250,72.664,1.291
0.013,0.946,0.309,-6.409,-41.809,-16.235,71.862,1.000
-0.004,0.939,0.242,-7.507,-37.537,-13.977,72.772,0.638
-0.017,0.926,0.253,-8.972,-32.715,-11.169,73.646,0.162
-0.024,0.959,0.167,-4.456,-21.973,-6.531,75.549,-0.449
-0.032,0.970,0.146,-6.897,-6.409,-1.648,77.936,-1.116
-0.008,0.946,0.251,12.268,1.709,-0.305,77.833,-1.177
-0.003,0.911,0.290,7.874,1.038,-0.427,77.270,-0.973
-0.004,0.931,0.275,-2.014,-0.244,-0.427,75.639,-0.687
-0.004,0.931,0.279,3.601,0.183,-0.427,73.597,-0.281
-0.004,0.928,0.281,0.732,-0.183,-0.244,73.092,-0.231
-0.006,0.929,0.282,2.380,-0.061,-0.183,73.283,-0.272
-0.006,0.926,0.281,1.709,0.183,-0.366,73.178,-0.296
-0.006,0.920,0.289,5.371,0.305,-0.122,72.983,-0.321
-0.007,0.936,0.283,3.479,0.488,-0.366,72.990,-0.359
-0.004,0.938,0.284,9.949,2.686,0.488,73.000,-0.325
-0.002,0.904,0.311,5.310,3.845,2.258,72.489,-0.265
0.011,0.911,0.241,-2.930,10.620,5.005,73.136,-0.020
-0.031,0.990,0.136,7.996,29.175,10.742,75.444,-0.374
-0.066,1.008,0.159,10.559,53.467,22.156,77.417,-1.291
0.014,0.937,0.276,20.874,74.097,33.691,78.033,-1.055
0.046,0.908,0.336,19.104,81.970,39.368,76.706,-0.540
0.076,0.895,0.360,14.587,83.557,41.565,73.180,1.016
0.080,0.913,0.406,5.310,84.229,44.800,69.093,3.166
0.077,0.843,0.464,-3.479,82.703,46.021,65.909,4.102
0.042,0.753,0.429,-5.249,74.158,39.551,63.699,4.149
0.028,0.850,0.433,8.850,69.397,35.645,62.514,3.440
0.027,0.848,0.422,2.991,61.646,32.959,61.933,2.679
0.022,0.921,0.519,-1.892,60.364,30.457,61.816,1.794
0.022,0.768,0.476,15.808,48.523,27.649,61.333,1.479
0.010,0.823,0.551,3.662,38.086,20.630,59.635,1.203
0.012,0.836,0.611,25.635,22.888,9.583,57.203,0.948
-0.009,0.830,0.487,-1.282,3.723,0.305,56.883,0.518
-0.027,0.865,0.437,-16.541,0.977,-1.099,58.120,-0.191
-0.043,0.984,0.548,-16.968,0.610,-0.610,59.324,-0.938
-0.016,0.801,0.427,5.859,-3.235,-0.488,61.334,-1.362
-0.012,0.901,0.472,-13.916,0.122,-1.770,62.007,-1.393
-0.048,0.877,0.423,2.075,-0.916,0.366,62.253,-1.694
-0.015,0.828,0.393,-2.625,-0.305,-1.587,63.254,-1.360
-0.022,0.866,0.397,-10.559,0.000,-1.587,64.079,-1.442
-0.012,0.905,0.398,-10.559,-1.099,-2.197,65.093,-1.453


-0.002,0.894,0.428,1.160,-0.793,-0.488,65.164,-0.763
0.001,0.830,0.403,-4.761,-3.052,-2.014,65.038,-0.522
0.054,0.919,0.513,-6.409,-10.315,-4.517,63.837,0.600
0.056,0.824,0.501,0.854,-26.123,-12.878,61.931,1.598
0.047,0.837,0.486,-0.305,-49.744,-25.452,60.733,2.334
0.068,0.830,0.486,1.404,-67.688,-33.875,59.612,3.268
0.061,0.871,0.418,-4.272,-79.163,-39.551,60.455,3.448
0.071,0.873,0.429,1.526,-87.524,-43.579,61.715,3.665
0.083,0.984,0.421,-27.161,-90.637,-42.297,63.482,4.082
0.071,0.910,0.258,-1.648,-91.370,-42.419,66.909,4.152
0.065,0.916,0.279,-4.089,-80.444,-33.875,68.977,4.217
0.029,0.970,0.247,-9.521,-70.923,-29.846,71.985,3.578
0.038,0.920,0.277,1.892,-61.951,-25.208,73.801,3.006
0.020,0.927,0.301,-0.427,-53.345,-21.667,73.380,2.243
-0.021,0.981,0.261,-13.733,-49.011,-18.616,74.015,0.960
-0.018,0.953,0.304,-7.812,-43.884,-14.282,73.182,0.280
0.000,0.937,0.217,-16.663,-38.147,-10.742,74.083,-0.262
-0.030,0.968,0.097,-13.306,-21.606,-3.540,77.068,-0.998
-0.049,0.974,0.112,-3.723,-3.235,-0.671,79.126,-1.414
-0.011,0.952,0.232,19.714,2.197,-1.160,80.170,-1.324
-0.010,0.921,0.268,8.179,0.610,-0.549,79.374,-1.478
-0.012,0.937,0.255,1.160,0.305,-0.427,77.038,-1.209
-0.010,0.945,0.250,4.028,0.122,-0.244,74.998,-0.641
-0.013,0.931,0.258,3.296,0.366,-0.183,74.550,-0.670
-0.010,0.933,0.257,1.709,0.244,-0.305,74.755,-0.677
-0.010,0.933,0.255,3.723,0.183,0.061,74.746,-0.651
-0.013,0.935,0.256,2.747,0.244,-0.061,74.628,-0.687
-0.012,0.933,0.261,2.502,0.488,-0.793,74.587,-0.675
-0.015,0.944,0.255,9.338,1.221,0.122,74.658,-0.737
-0.017,0.967,0.257,19.226,6.714,1.526,74.759,-0.836
-0.012,0.979,0.153,-8.362,19.775,7.690,76.370,-0.818
-0.027,0.989,0.164,12.329,44.250,15.686,77.905,-1.019
-0.022,0.989,0.181,11.475,64.941,23.682,79.066,-1.113
0.042,0.949,0.221,22.827,85.938,34.851,79.569,-0.271
0.059,0.953,0.255,20.325,93.933,41.260,78.029,0.757
