Exercise,Ax_Min,Ax_Max,Ax_Mean,Ax_std,Ax_med,Ay_Min,Ay_Max,Ay_Mean,Ay_std,Ay_med,Az_Min,Az_Max,Az_Mean,Az_std,Az_med,Gx_Min,Gx_Max,Gx_Mean,Gx_std,Gx_med,Gy_Min,Gy_Max,Gy_Mean,Gy_std,Gy_med,Gz_Min,Gz_Max,Gz_Mean,Gz_std,Gz_med,Pitch_Min,Pitch_Max,Pitch_Mean,Pitch_std,Pitch_med,Roll_Min,Roll_Max,Roll_Mean,Roll_std,Roll_med
10,-0.395,0.997,0.415820513,0.56211138,0.622,-0.22,0.147,-0.062307692,0.124367273,0.622,-1.027,-0.154,-0.648871795,0.29500849,-0.792,-27.161,21.667,-0.829538462,12.79104047,1.038,-83.618,82.703,0.663564103,44.35739486,-1.526,-10.62,12.024,2.225410256,4.075331622,1.404,-23.392,74.963,29.66792308,38.27344772,37.982,-11.634,7.26,-3.489461538,6.508229826,-5.903
10,-0.307,1.01,0.42885,0.533137186,0.5945,-0.277,0.172,-0.07905,0.135117224,0.5945,-0.988,-0.196,-0.660225,0.305383616,-0.814,-47.668,27.405,0.09615,12.63509476,1.1905,-78.369,83.557,-0.1648,42.91533236,-1.282,-2.502,13.245,2.28425,3.081452544,1.526,-17.445,74.373,30.4146,36.45017859,34.055,-12.083,7.559,-4.34535,7.283820087,-8.705
10,-0.242,1.065,0.479463415,0.51340915,0.661,-0.25,0.143,-0.071804878,0.114979829,0.661,-1.06,-0.129,-0.642219512,0.321696247,-0.734,-39.124,16.357,-0.881292683,9.416267523,0.061,-72.205,88.318,0.59695122,40.34420304,-0.61,-1.831,14.832,2.015682927,3.637143243,0.732,-13.865,74.888,34.14785366,35.67487395,43.009,-10.752,6.243,-3.993585366,6.259789645,-6.207
10,-0.144,1,0.503195122,0.472302881,0.694,-0.2,0.096,-0.06495122,0.100580055,0.694,-0.984,-0.185,-0.650463415,0.317491661,-0.8,-20.691,18.188,0.159317073,7.919512947,0.793,-63.965,79.163,0.424243902,38.34359819,-0.427,-5.005,12.268,1.277268293,3.408411316,0.427,-8.293,75.233,35.69860976,33.46186375,38.449,-9.587,4.736,-3.640292683,5.449983368,-6.295
10,-0.15,0.99,0.53095122,0.46602269,0.741,-0.227,0.108,-0.083878049,0.094435479,0.741,-1.022,-0.199,-0.639902439,0.319796483,-0.756,-22.949,21.118,0.784512195,9.453112826,0.977,-77.148,73.181,0.242682927,37.89358403,0.366,-3.723,8.057,1.429121951,2.591997079,0.793,-8.418,75.387,37.54126829,33.03176636,44.439,-11.27,4.201,-4.689073171,4.932322295,-6.494
10,-0.244,1.01,0.472121951,0.513157295,0.621,-0.235,0.115,-0.068121951,0.118800504,0.621,-1.055,-0.135,-0.643341463,0.328627875,-0.805,-22.156,24.78,0.949804878,9.823656794,1.526,-65.735,72.998,-0.381146341,39.73596064,-0.854,-6.226,7.202,1.433585366,2.954180808,1.221,-14.204,75.727,33.67207317,35.8283101,38.315,-10.8,6.222,-3.669073171,6.377255763,-5.53
11,-1.125,1.114,-0.015974359,0.839483942,0.109,-0.819,0.875,-0.048128205,0.304665924,0.109,-1.535,0.61,-0.499179487,0.446414362,-0.476,-138.855,94.299,-12.80958974,48.74859086,-6.531,-122.498,140.381,-12.23992308,72.07953879,-33.813,-118.408,92.651,6.463461538,45.05043943,14.771,-81.643,77.345,-5.054769231,57.98467719,0.223,-20.081,29.161,-1.605923077,12.42401904,-4.478
11,-1.002,1.228,0.188372093,0.82191985,0.43,-1.525,1.483,-0.084627907,0.676154745,0.43,-1.583,0.998,-0.508302326,0.576376015,-0.547,-165.771,181.702,-1.717488372,66.1796364,5.859,-166.748,127.563,6.438511628,80.19378047,19.165,-97.9,75.684,-0.049697674,43.24794125,-1.77,-71.192,67.391,11.77560465,46.66384368,21.577,-37.708,55.437,-3.668255814,25.59812104,-12.273
11,-1.073,1.267,0.07627907,0.825285559,0.176,-0.943,1.221,0.113348837,0.530283118,0.176,-1.656,0.485,-0.584906977,0.36967346,-0.579,-175.354,236.45,3.972976744,84.8447423,1.953,-134.949,133.911,2.547883721,78.86864332,1.892,-165.527,74.097,-5.855162791,46.79381573,-3.357,-70.53,71.52,5.869860465,52.51483048,7.321,-20.456,49.884,7.982534884,18.19520272,0.821
11,-1.06,1.267,0.038268293,0.837468955,-0.051,-1.127,1.636,-0.060463415,0.439824971,-0.051,-1.449,0.369,-0.595878049,0.428730638,-0.585,-228.943,165.161,-14.11697561,87.6725081,2.563,-216.492,115.601,-16.41687805,71.35144772,-8.057,-117.859,121.521,12.63568293,46.45572066,12.451,-81.715,72.422,-0.387829268,55.01247968,4.299,-23.502,27.913,-2.554487805,13.53591354,-5.696
11,-1.003,1.835,0.156547619,0.896070043,0.422,-1.371,1.039,9.52E-05,0.567876782,0.422,-1.427,0.435,-0.350238095,0.466989257,-0.393,-171.57,206.97,14.7225,85.91662885,4.4255,-203.552,134.277,-5.30997619,69.61533782,-4.9435,-65.063,106.018,9.486666667,46.13151199,2.35,-70.553,74.193,7.045190476,53.94353079,21.959,-27.362,37.341,1.429571429,21.95922432,-6.082
11,-1.093,1.204,0.019225,0.823702009,-0.0775,-1.279,1.578,-0.170325,0.555957589,-0.0775,-1.136,0.235,-0.533475,0.405958378,-0.4435,-222.839,246.948,4.0985,93.80472319,7.843,-158.813,145.813,-15.290725,64.04653478,-28.107,-98.267,115.112,24.015825,48.37325111,21.3625,-82.345,69.837,0.3118,52.54652234,-4,-41.491,34.486,-7.1305,23.37762212,-11.261
11,-0.986,0.976,-0.046463415,0.788225891,0.193,-0.839,1.197,0.099487805,0.565058719,0.193,-1.545,0.794,-0.438341463,0.520982898,-0.405,-156.555,187.439,-9.817731707,77.25614713,-13.184,-127.502,162.109,11.39565854,77.22717615,9.644,-92.957,53.528,-16.40812195,38.45560397,-23.621,-81.024,68.459,-3.215073171,51.38313754,1.877,-26.354,53.415,5.865121951,23.24696394,-1.788
11,-1.129,1.275,-0.066717949,0.851541047,-0.381,-1.698,1.434,0.222230769,0.702699212,-0.381,-1.216,0.608,-0.403282051,0.489681849,-0.522,-335.937,147.949,-5.976717949,98.54777512,-7.019,-126.77,155.396,4.275641026,71.62315241,-2.136,-141.846,96.741,-13.808,63.3047424,-2.136,-79.593,71.203,-4.36425641,49.97923524,-18.064,-35.357,55.893,12.12394872,27.36218336,19.282
11,-0.968,1.356,0.152238095,0.783050782,0.2725,-2.044,1.384,-0.24497619,0.862249454,0.2725,-1.603,0.351,-0.643904762,0.454561531,-0.691,-228.271,246.277,-10.31057143,107.588987,-0.3055,-190.002,141.113,-1.980690476,76.90592741,-1.1595,-127.319,104.919,0.039214286,55.69857233,2.197,-85.708,71.3,12.2545,44.8513472,24.4555,-51.977,48.581,-7.039571429,29.32019814,-10.9575
11,-1.021,1.329,0.096767442,0.845040823,0.379,-1.126,1.108,0.04372093,0.429515249,0.379,-1.302,0.195,-0.537953488,0.337310226,-0.47,-209.961,205.383,-16.23537209,80.7581866,-19.653,-145.386,136.108,9.033162791,68.76459731,4.028,-67.017,70.374,-9.924627907,32.96888331,-2.991,-76.303,76.352,6.555930233,56.43907367,20.459,-16.466,39.879,3.268697674,14.37702832,-0.05
11,-1.069,1.232,0.04502381,0.823723713,-0.0955,-1.309,1.131,0.070166667,0.541295101,-0.0955,-1.389,0.69,-0.414666667,0.552268831,-0.4015,-205.322,136.475,0.725285714,68.82298702,4.578,-260.681,167.969,-9.570857143,82.04183317,-7.1105,-82.947,123.535,6.559809524,49.12377562,-1.6785,-75.82,70.803,4.540238095,53.48318855,2.8445,-32.82,40.597,4.939619048,19.84292189,-3.2285
11,-1.132,1.401,0.016166667,0.820305176,-0.062,-1.106,1.592,0.195190476,0.61184512,-0.062,-1.547,1.059,-0.45347619,0.649052978,-0.4725,-139.526,106.445,10.41811905,51.66253673,8.5145,-154.602,171.997,-5.712595238,74.15824786,1.099,-121.704,128.418,1.634857143,56.82728768,-3.4485,-75.546,71.224,0.120928571,50.47752199,3.699,-15.442,51.37,13.29228571,21.33412465,10.9105
11,-1.332,1.535,0.052153846,0.826678246,0.107,-1.161,2.003,0.174410256,0.772425868,0.107,-2.212,1.072,-0.547384615,0.833048637,-0.49,-93.445,117.065,-3.333410256,47.37870712,-1.221,-151.978,185.242,3.759076923,88.91692452,3.479,-139.465,145.386,-1.589948718,61.50026223,-1.587,-69.124,65.638,0.03374359,49.9900796,8.709,-20.993,81.774,11.83271795,24.03383915,4.623
11,-1.24,1.309,-0.024121951,0.840310395,-0.179,-1.116,1.432,0.063829268,0.605598956,-0.179,-2.041,0.812,-0.450804878,0.679739848,-0.43,-145.386,128.357,-0.711682927,56.46167253,-7.996,-178.101,201.355,1.110536585,78.50670145,-9.827,-91.736,122.314,5.243073171,49.6807811,1.953,-84.237,71.609,-3.303146341,51.23467436,-5.299,-27.804,53.022,5.389365854,22.99201776,1.087
11,-1.047,1.241,-0.076153846,0.849060302,-0.425,-1.386,1.958,0.114589744,0.674247211,-0.425,-1.918,0.895,-0.395128205,0.606051725,-0.404,-226.379,171.936,11.3024359,88.66822985,15.32,-135.986,167.847,-3.608820513,66.80665585,-14.893,-148.01,108.582,0.591615385,48.15782704,2.502,-85.042,70.357,-11.95294872,54.37949692,-27.51,-26.014,62.259,9.834512821,23.29091028,8.332
11,-1.468,1.29,0.017631579,0.815401623,-0.1985,-0.806,0.9,0.062342105,0.481618851,-0.1985,-2.051,1.051,-0.525157895,0.820352117,-0.3965,-150.085,101.868,-0.443289474,53.9380836,8.1785,-202.026,199.707,-3.877315789,101.5803548,-4.547,-68.237,73.853,6.954868421,37.27128166,4.2115,-81.053,71.999,-4.358710526,55.03632672,-5.732,-18.681,22.289,4.205842105,11.44601551,5.5835
11,-1.126,1.779,-0.005820513,0.85704713,-0.108,-0.674,1.116,0.182051282,0.372184798,-0.108,-1.857,1.147,-0.445846154,0.669271345,-0.343,-111.633,104.187,1.790358974,49.37206088,-1.221,-183.533,171.57,2.287974359,82.80421122,-8.24,-80.872,90.332,-4.175435897,36.1036082,-3.418,-87.029,73.612,-3.676974359,56.26996121,3.936,-9.903,38.786,11.15979487,11.63202164,10.089
11,-1.029,1.324,0.095702703,0.796198917,-0.022,-0.68,1.566,0.145432432,0.500925729,-0.022,-2.04,0.957,-0.458756757,0.709425488,-0.499,-202.209,105.469,-5.239027027,65.32009541,8.911,-223.45,248.291,-5.049405405,102.5901223,-2.136,-60.791,60.303,4.171837838,30.48006568,3.235,-75.144,76.382,4.013891892,51.51575303,16.235,-24.22,36.023,7.021108108,17.04287031,12.248
11,-0.979,1.753,0.082666667,0.842630643,0.136,-1.177,2.046,0.075916667,0.696153283,0.136,-1.835,1.012,-0.406138889,0.770249984,-0.5155,-91.98,92.529,4.170805556,55.33640312,4.395,-219.36,174.194,-4.001194444,97.64774001,3.0825,-86.548,121.338,4.365666667,44.07104955,-1.221,-77.2,80.317,0.936611111,55.48913579,6.241,-26.981,36.98,5.020444444,18.11672426,6.909
11,-1.217,1.534,0.12075,0.866473456,0.16,-0.985,1.436,0.074333333,0.47220625,0.16,-1.861,1.213,-0.421083333,0.716197514,-0.3735,-146.729,115.662,-10.24036111,60.34969793,-9.2465,-229.797,199.219,-0.486638889,112.8499709,-10.132,-123.779,70.74,2.692388889,39.13029044,4.425,-83.433,72.071,4.109111111,56.8595027,12.715,-24.724,34.806,4.517388889,16.7068915,0.949
11,-1.136,1.655,0.065222222,0.892985526,0.162,-0.848,0.834,-0.039583333,0.387144962,0.162,-1.722,0.664,-0.481944444,0.598310428,-0.447,-128.357,108.521,-9.529944444,53.0069324,-14.801,-220.459,177.246,1.454666667,99.37646456,0.946,-58.35,69.641,2.504138889,26.14999638,1.068,-83.374,83.695,-1.229138889,61.51577746,1.7205,-14.12,17.153,-1.579555556,9.509236891,-4.317
11,-1.151,1.08,0.024282051,0.785233487,-0.016,-0.856,0.926,0.007179487,0.442453082,-0.016,-2.601,1.206,-0.483179487,0.793696842,-0.41,-101.135,64.026,-3.031384615,37.40481036,-0.427,-194.092,133.911,-3.989230769,83.43464243,-2.136,-64.27,52.185,6.209923077,23.2719417,7.629,-87.502,75.72,-1.42,54.82106321,4.579,-20.797,39.31,1.255461538,14.82117673,-2.438
5,-0.042,0.203,0.065056818,0.022200941,0.0645,0.922,1.077,0.968215909,0.017024964,0.0645,-0.22,-0.029,-0.120704545,0.045566463,-0.1235,-16.174,10.315,0.439045455,4.187292621,1.1295,-32.166,32.898,0.637352273,16.01403073,0.366,-3.784,4.211,0.527045455,1.857684889,0.549,1.765,6.399,3.779193182,0.735114595,3.9565,78.128,85.834,81.84101136,2.114606871,81.878
5,-0.121,0.117,0.068988764,0.023765184,0.073,0.814,1.017,0.954314607,0.025855629,0.073,-0.491,0.079,-0.173696629,0.068353926,-0.168,-12.817,32.288,0.670033708,5.212889956,0.61,-27.344,27.1,0.519134831,16.06253652,0.305,-4.15,6.348,0.68852809,2.580907258,0.61,0.788,5.135,4.059168539,0.840296285,4.31,71.193,85.532,78.75073034,3.018632189,79.399
5,0.059,0.094,0.077544444,0.00831698,0.077,0.913,0.969,0.944111111,0.012716833,0.077,-0.328,-0.142,-0.237244444,0.04656524,-0.241,-10.803,10.193,1.064066667,3.38371263,0.977,-24.902,23.987,0.389233333,15.01459343,0.305,-4.211,7.385,1.025333333,3.386393869,0.61,3.802,5.338,4.544577778,0.420330661,4.556,70.988,79.047,75.16223333,2.513152012,74.878
5,0.055,0.094,0.075406593,0.008011073,0.076,0.92,0.986,0.943934066,0.014800002,0.076,-0.314,-0.155,-0.242846154,0.04601423,-0.254,-6.775,7.202,0.686791209,2.794193899,1.099,-26.306,26.55,0.464791209,15.15763234,0.305,-5.127,8.179,1.011362637,3.648149103,0.671,3.754,5.181,4.417681319,0.401590252,4.437,71.288,78.975,74.89275824,2.548471347,74.165
5,0.022,0.11,0.078659341,0.009998022,0.079,0.914,0.999,0.945164835,0.014631977,0.079,-0.315,-0.084,-0.229450549,0.046880762,-0.227,-7.874,12.695,1.107362637,3.859570838,0.977,-27.893,37.048,0.399032967,15.62330954,0.305,-7.935,6.042,0.646505495,3.44863674,0.61,3.838,5.641,4.621703297,0.396270965,4.657,71.96,81.798,75.59346154,2.476950138,75.806
5,0.049,0.103,0.076945652,0.009567992,0.074,0.912,0.993,0.947902174,0.013046038,0.074,-0.283,-0.152,-0.220195652,0.03840451,-0.2305,-7.202,14.954,1.038945652,3.174092704,0.7625,-33.691,44.8,0.356913043,16.18951083,0.244,-7.69,8.179,0.833826087,3.48013709,0.549,3.827,5.649,4.517413043,0.445814828,4.411,73.094,79.283,76.1373587,1.98872325,75.7925
5,0.06,0.097,0.0774,0.008680082,0.077,0.921,0.981,0.948811111,0.01137106,0.077,-0.301,-0.141,-0.220844444,0.038711817,-0.2315,-5.981,13.489,1.171844444,2.972115627,0.977,-30.762,29.663,0.183755556,15.44713661,0.2135,-4.089,7.507,1.061288889,3.105761678,0.671,3.868,5.284,4.539366667,0.43129787,4.559,72.928,80.114,76.09836667,2.002524398,75.5025
5,0.032,0.206,0.079795181,0.017629492,0.078,0.925,1.042,0.956156627,0.017128981,0.078,-0.272,-0.014,-0.197566265,0.043167906,-0.207,-9.644,10.864,1.041313253,3.204520123,0.916,-26.123,25.818,0.491204819,15.21345168,0.305,-5.005,6.104,0.923506024,2.995575532,0.549,3.507,6.52,4.666783133,0.591277906,4.692,74.102,80.922,77.36066265,1.947110863,76.668
5,0.06,0.237,0.079702381,0.019776327,0.077,0.905,1.076,0.951511905,0.019880664,0.077,-0.297,0.003,-0.214607143,0.045671171,-0.2105,-5.066,9.705,1.278059524,3.05305511,1.16,-29.541,26.672,-0.006583333,15.6309455,0.244,-5.127,6.165,0.612440476,3.135923846,0.488,3.888,7.671,4.662011905,0.744013983,4.649,72.936,80.406,76.39311905,2.034400971,76.842
5,0.054,0.098,0.077939759,0.008973334,0.077,0.915,0.999,0.948373494,0.01704278,0.077,-0.293,-0.073,-0.225144578,0.05321909,-0.243,-17.151,32.227,1.122168675,5.593599356,1.221,-31.677,29.785,0.269108434,16.23175274,0.244,-6.104,7.08,0.739710843,3.408455582,0.61,3.851,5.228,4.567795181,0.404075873,4.611,72.382,82.988,75.8266506,2.79517096,75.255
5,0.022,0.095,0.079057471,0.009627186,0.08,0.922,1.006,0.952091954,0.012620242,0.08,-0.277,-0.107,-0.205965517,0.032170494,-0.202,-10.376,15.442,1.230448276,3.480759342,1.282,-28.137,32.471,0.197862069,15.13885741,0.183,-6.47,5.859,0.558448276,3.007330373,0.61,3.471,5.3,4.635206897,0.420450565,4.74,73.249,81.155,76.96345977,1.605175263,77.222
6,0.02,0.149,0.079952381,0.021271706,0.0795,0.886,1.028,0.965214286,0.019998214,0.0795,-0.223,-0.008,-0.136333333,0.042621228,-0.141,-14.526,16.235,1.078309524,6.148348608,0.977,-53.345,45.959,0.568095238,24.11863482,0.2745,-4.456,9.216,0.752619048,3.304664235,0.671,1.43,5.752,4.59602381,1.034392563,4.712,77.478,85.169,80.7462381,2.076653192,80.274
6,0.029,0.115,0.081119048,0.01550956,0.0835,0.677,1,0.953714286,0.045884418,0.0835,-0.29,-0.069,-0.168404762,0.04189945,-0.1685,-15.991,14.954,0.279047619,5.343521895,0.885,-44.25,48.584,0.571071429,23.62888662,0.305,-4.333,8.545,1.140666667,3.449148935,0.6405,3.242,6.286,4.771952381,0.654996107,4.8795,75.326,81.422,78.90197619,1.681971861,78.717
6,0.064,0.151,0.090452381,0.015421243,0.0875,0.915,1.041,0.95802381,0.020539656,0.0875,-0.239,-0.006,-0.167547619,0.040531952,-0.1745,-20.142,14.343,0.841357143,5.435283406,0.946,-44.617,54.932,0.122047619,24.07083995,0.2745,-6.653,8.728,0.970642857,3.86563079,0.61,4.229,6.665,5.314333333,0.61167047,5.3175,75.737,81.543,78.7217381,1.681074251,78.3895
6,0.017,0.124,0.090785714,0.017196902,0.09,0.89,0.995,0.957666667,0.015993393,0.09,-0.251,-0.1,-0.170785714,0.028973104,-0.174,-6.47,20.63,1.611619048,4.782130926,0.9765,-42.603,49.927,0.775952381,23.85144183,0.3965,-6.409,8.606,0.790452381,3.938758924,0.61,3.971,6.733,5.320285714,0.66403755,5.28,76.328,80.419,78.53769048,1.298940966,78.2785
6,0.018,0.121,0.089857143,0.016508049,0.091,0.908,0.977,0.95302381,0.01220853,0.091,-0.275,-0.106,-0.182642857,0.039962068,-0.176,-8.362,13.916,1.56797619,4.526304644,0.9765,-45.593,46.57,0.5435,23.3333236,0.3355,-7.08,9.705,1.095690476,4.122618991,0.61,4.326,6.642,5.2985,0.579716678,5.3115,74.852,80.156,77.8865,1.811494333,77.917
6,0.046,0.133,0.090860465,0.014467667,0.092,0.931,0.986,0.955883721,0.011878771,0.092,-0.25,-0.085,-0.180302326,0.032786129,-0.179,-8.789,13.367,1.354116279,5.051163257,1.465,-44.617,49.988,0.474069767,23.66800227,0.366,-6.47,9.583,1.197860465,4.104545938,0.671,4.233,6.678,5.333093023,0.661520536,5.392,75.005,80.253,78.07944186,1.553277967,78.237
6,0.067,0.129,0.095,0.012804296,0.094,0.927,1.007,0.955829268,0.013859838,0.094,-0.264,-0.102,-0.179097561,0.032483692,-0.182,-14.832,17.273,1.186487805,5.94315463,1.404,-48.035,49.377,0.571609756,24.45856102,0.244,-6.775,9.827,1.001780488,4.184942213,0.732,4.155,6.886,5.560097561,0.635964693,5.502,75.412,79.958,78.00002439,1.413928879,77.81
6,0.067,0.127,0.091395349,0.012122666,0.091,0.895,0.983,0.948325581,0.015569691,0.091,-0.282,-0.136,-0.206465116,0.033925934,-0.209,-8.301,10.681,0.37755814,3.977524106,1.038,-46.692,46.997,0.150372093,22.39700927,0.305,-8.057,10.315,0.879953488,4.323235098,0.549,4.183,6.627,5.389116279,0.548362984,5.354,73.72,79.14,76.62948837,1.68319429,76.427
6,0.048,0.113,0.09185,0.013254027,0.093,0.916,1.057,0.9559,0.022275432,0.093,-0.3,-0.106,-0.19555,0.035822891,-0.1965,-10.925,14.343,0.6668,4.619484066,0.366,-44.983,42.297,0.57985,23.06232735,0.427,-6.47,10.01,0.889525,4.486087908,0.671,4.391,6.454,5.3697,0.558520812,5.2665,74.226,79.778,77.2213,1.484940165,77.116
6,0.067,0.407,0.100238095,0.049973071,0.093,0.924,1.101,0.955714286,0.026237458,0.093,-0.301,0.211,-0.199952381,0.073315873,-0.2085,-7.874,11.108,1.402333333,4.069747332,1.587,-45.532,48.279,0.165642857,22.19956272,0.244,-8.362,11.169,0.857357143,4.479481567,0.549,4.402,10.051,5.856214286,1.367962514,5.4795,73.412,79.847,76.57052381,1.734345877,76.43
6,-0.015,0.18,0.094414634,0.026465993,0.093,0.848,1.015,0.95095122,0.024031179,0.093,-0.282,-0.108,-0.20997561,0.036092581,-0.207,-9.521,11.902,1.677756098,4.135795726,1.526,-45.837,49.744,-0.008902439,23.03469723,0.122,-8.667,10.803,0.915439024,4.753579194,0.671,3.075,8.168,5.532512195,1.062302384,5.463,73.05,78.971,76.40717073,1.760628083,76.411
6,0.051,0.4,0.100395349,0.049439785,0.093,0.907,1.09,0.954953488,0.029320847,0.093,-0.298,0.156,-0.207255814,0.064658846,-0.215,-10.315,11.169,-0.015651163,4.000013553,0.488,-45.471,43.579,0.506697674,22.18193008,0.366,-7.629,10.071,0.926744186,4.371689698,0.671,3.873,9.91,5.845860465,1.283077264,5.469,73.195,80.164,76.19095349,1.742136277,76.295
6,0.052,0.129,0.092860465,0.015486678,0.094,0.891,0.982,0.946232558,0.017280373,0.094,-0.284,-0.154,-0.217325581,0.026640214,-0.215,-7.141,6.592,0.421534884,3.104728815,0.244,-42.236,43.274,0.065302326,21.49204439,0.183,-6.775,10.193,1.097093023,4.28734722,0.671,3.825,6.719,5.503418605,0.667694371,5.533,73.247,77.847,75.96651163,1.255543809,76.148
6,0.06,0.126,0.089395349,0.012718827,0.09,0.905,0.964,0.944953488,0.011610655,0.09,-0.326,-0.19,-0.233139535,0.029252254,-0.232,-4.517,9.949,0.769395349,3.305992439,1.099,-43.213,46.936,0.059581395,22.04889973,0.183,-8.667,11.108,1.036069767,4.818375751,0.671,3.657,6.397,5.216581395,0.661049463,5.227,72.296,76.89,75.19867442,1.379528331,75.332
6,0.065,0.124,0.093292683,0.013210306,0.092,0.903,0.975,0.938,0.015467708,0.092,-0.363,-0.185,-0.259439024,0.043762455,-0.257,-19.836,10.986,0.148926829,5.171682958,0.488,-46.57,55.481,0.151902439,22.98994706,0.061,-12.695,12.817,0.806756098,5.816256918,0.549,4.248,6.887,5.464829268,0.632789179,5.418,69.09,77.083,73.62085366,2.286835735,74.183
6,0.069,0.136,0.092605263,0.013585643,0.093,0.897,0.997,0.947289474,0.017254702,0.093,-0.334,-0.156,-0.232842105,0.034680415,-0.223,-10.071,15.015,1.398973684,4.888669711,1.465,-48.95,48.645,-0.271473684,23.49477452,0.1525,-9.094,12.634,1.159578947,5.291383126,0.61,4.395,6.481,5.427473684,0.547655432,5.4075,72.113,77.692,75.14665789,1.508152553,75.541
6,0.022,0.154,0.092216216,0.0204751,0.093,0.844,0.998,0.946513514,0.024111571,0.093,-0.299,-0.161,-0.221648649,0.034276017,-0.214,-9.399,12.634,0.620297297,4.447535771,1.404,-41.626,49.5,0.12372973,22.94639436,0,-7.935,11.597,1.334540541,4.768011614,0.793,4.264,7.14,5.408135135,0.752536015,5.436,73.171,78.064,75.70440541,1.495843008,76.078
6,-0.022,0.125,0.090567568,0.023481128,0.093,0.916,0.999,0.949243243,0.014232993,0.093,-0.335,-0.147,-0.222945946,0.034773031,-0.22,-10.437,12.207,1.852513514,4.158017634,1.953,-48.706,49.255,0.034648649,23.10920388,0.122,-8.911,12.573,1.009459459,5.022845799,0.549,3.112,6.731,5.316918919,0.87396362,5.503,71.666,77.917,75.7487027,1.665762803,75.698
7,-0.185,0.437,0.117047619,0.14120042,0.112,0.25,1.417,0.952285714,0.248638172,0.112,-1.139,0.948,-0.12797619,0.486206344,-0.1405,-109.619,98.45,-4.663404762,45.65969332,-3.7845,-106.75,111.511,10.18709524,40.53873865,9.613,-26.733,42.053,0.155571429,12.50390599,-0.7625,-9.956,13.72,6.234761905,5.115977711,7.263,48.923,87.15,70.99814286,8.63036145,72.6185
7,-0.369,0.695,0.119225,0.218907367,0.1025,0.308,1.43,0.923925,0.274352514,0.1025,-1.598,0.904,-0.259075,0.599560069,-0.253,-128.052,144.287,7.3914,63.64110439,3.601,-127.625,139.893,-2.01875,56.99067848,0.519,-34.973,34.668,1.12455,16.09515333,-1.343,-7.769,21.824,6.512925,7.135137687,6.796,41.831,80.51,64.58995,9.431189886,65.4055
7,-0.311,0.537,0.110289474,0.20343495,0.1205,0.371,1.204,0.875631579,0.191489527,0.1205,-1.367,0.745,-0.242684211,0.506476973,-0.223,-136.902,151.855,13.59486842,58.77936034,12.4205,-119.995,109.436,4.754315789,57.74341444,7.263,-32.654,42.908,-0.897894737,17.99127136,-1.648,-4.898,13.749,5.888789474,4.644573795,6.122,39.104,87.517,69.97702632,11.72184798,72.2475
7,-0.419,0.427,0.098105263,0.214474315,0.137,0.27,1.465,0.877105263,0.262948026,0.137,-1.882,0.634,-0.501184211,0.591784925,-0.4405,-104.248,84.473,0.319657895,51.79573414,-2.2275,-98.328,149.353,-7.084868421,54.0338726,-0.5795,-50.537,37.72,3.999394737,18.83944166,1.007,-8.729,15.139,5.413447368,5.880082913,5.825,20.863,80.716,59.46639474,16.74620767,64.7965
7,-0.309,0.602,0.101578947,0.22646241,0.0965,0.556,1.348,0.899131579,0.216251877,0.0965,-1.553,0.734,-0.291921053,0.569998311,-0.2645,-151.001,100.891,5.600736842,54.42279558,7.08,-81.665,135.376,3.621947368,46.68528305,1.1905,-28.015,42.542,0.841605263,14.22060616,-1.343,-7.116,17.732,6.230105263,6.488614652,7.312,39.288,86.483,68.43334211,10.91236521,70.056
7,-0.693,0.61,0.119540541,0.220769185,0.098,-0.39,2.216,0.918081081,0.520195496,0.098,-1.228,0.447,-0.291837838,0.422458908,-0.283,-212.158,198.669,-1.776621622,114.5969722,2.808,-109.192,103.21,4.279027027,47.24233468,7.996,-67.261,36.621,-0.580621622,18.25301645,2.075,-10.895,18.188,6.583513514,6.334178284,7.401,48.834,83.941,68.70478378,10.1046869,72.391
7,-0.299,0.51,0.157170732,0.180976781,0.167,-0.199,2.326,0.992536585,0.653845781,0.167,-0.873,0.377,-0.390926829,0.311809669,-0.416,-282.166,322.266,13.27741463,161.4595448,40.466,-87.769,111.694,-1.664365854,45.60732648,-3.601,-65.613,43.03,1.776,22.86812757,4.578,1.042,14.511,8.573365854,2.858125363,9.252,43.634,79.108,65.44726829,8.736063338,66.737
7,-0.143,0.486,0.161875,0.14860379,0.164,-0.122,1.985,0.976,0.476674215,0.164,-0.909,0.243,-0.372575,0.261345815,-0.386,-294.922,241.089,-15.06655,137.3102915,1.0375,-89.966,120.85,2.25075,53.60820818,-1.4345,-28.625,46.57,2.0951,18.21240379,-1.617,-2.393,13.785,8.02565,3.383334257,8.64,43.746,77.924,65.1988,9.136157906,65.931
7,-0.569,0.702,0.135230769,0.249680476,0.149,0.259,1.411,0.880512821,0.267403684,0.149,-1.87,0.686,-0.423282051,0.559857639,-0.396,-141.357,144.714,-1.998512821,62.11330322,2.258,-106.75,96.436,1.100179487,50.26597907,1.282,-37.537,65.735,3.170769231,21.31575597,2.869,-6.143,20.005,7.278871795,6.460348794,6.36,27.671,87.914,62.28879487,13.90012057,64.665
