aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.786,0.423,-0.333,-5.188,-1.282,-1.038,27.959,-54.989
-0.706,0.276,-0.284,-6.226,-6.714,-12.329,26.119,-56.203
-0.570,0.326,-0.329,-23.376,-23.071,-37.598,25.821,-55.343
-0.422,0.297,-0.572,-63.965,-50.476,-66.833,24.440,-50.982
-0.257,0.489,-0.791,-47.424,-69.641,-90.149,26.544,-39.013
0.055,0.622,-0.986,-38.757,-64.697,-90.027,30.604,-20.542
0.299,0.505,-1.018,-45.288,-50.171,-84.595,29.492,-4.815
0.452,0.275,-1.005,-39.490,-44.495,-59.631,26.218,7.359
0.497,0.193,-0.919,-11.169,-24.109,-39.917,21.077,17.071
0.591,0.167,-0.872,-1.648,-18.127,-28.931,15.078,24.785
0.551,0.118,-0.855,8.911,-4.211,2.014,10.153,29.277
0.582,-0.014,-0.874,-2.625,2.930,1.770,6.373,32.019
0.571,-0.010,-0.800,6.165,1.648,-1.831,3.648,33.928
0.555,0.046,-0.818,3.967,1.160,0.793,1.991,33.993
0.579,0.031,-0.833,-2.869,3.906,3.906,0.766,34.527
0.570,0.008,-0.839,4.333,1.831,-0.610,1.088,34.663
0.554,0.014,-0.835,2.441,-0.977,1.099,1.420,34.181
0.569,0.013,-0.838,-5.188,-3.113,2.869,0.942,34.195

0.563,0.046,-0.831,2.808,-3.174,1.282,1.149,34.016
0.536,0.195,-0.891,41.138,19.043,-10.803,3.772,33.130
0.527,-0.013,-0.836,3.906,4.333,-0.671,3.408,32.817
0.578,0.073,-0.748,0.122,2.075,-5.981,4.330,33.578
0.521,0.098,-0.640,11.353,1.526,0.061,5.317,34.595
0.577,0.378,-0.987,23.560,21.912,39.856,7.830,34.094
0.538,0.461,-1.080,49.316,43.518,91.614,13.824,31.602
0.339,0.540,-1.065,64.087,47.852,112.732,19.133,26.000
0.131,0.470,-0.903,66.956,54.138,112.488,23.109,19.651
-0.187,0.498,-0.659,64.148,44.373,87.402,27.435,11.061
-0.458,0.366,-0.504,33.447,25.208,65.430,30.886,-2.760
-0.551,0.306,-0.422,19.043,22.705,41.687,31.231,-19.669
-0.733,0.363,-0.292,21.851,8.057,5.554,29.680,-38.522
-0.761,0.534,-0.352,-1.892,-3.906,-1.953,27.986,-48.427
-0.771,0.511,-0.364,-2.197,0.793,-1.648,28.505,-51.588
-0.727,0.518,-0.411,-0.122,1.709,1.709,30.204,-51.344
-0.734,0.510,-0.376,3.357,1.831,-0.244,31.775,-49.440
-0.739,0.489,-0.374,-0.305,1.282,1.221,31.287,-49.492
-0.733,0.505,-0.365,0.793,1.221,0.549,31.470,-49.172
-0.744,0.504,-0.363,2.075,1.404,1.892,31.338,-49.792
-0.748,0.494,-0.355,-0.732,0.305,-0.061,31.104,-50.217
-0.744,0.500,-0.360,4.517,0.854,-0.366,31.243,-50.263
-0.738,0.504,-0.379,-1.892,0.183,-0.854,31.145,-50.231
-0.688,0.375,-0.362,-5.249,-2.502,-7.324,29.861,-50.892
-0.674,0.472,-0.337,-16.663,-8.789,-29.175,30.140,-50.505
-0.563,0.469,-0.521,-33.630,-19.409,-43.213,30.372,-47.697
-0.455,0.533,-0.603,-31.372,-28.564,-60.364,31.673,-42.488
-0.180,0.445,-0.759,-67.078,-45.044,-69.519,33.472,-32.518
0.075,0.587,-0.898,-48.157,-56.274,-74.036,34.166,-18.030
0.279,0.474,-0.993,-27.466,-50.781,-67.322,32.004,-4.171
0.349,0.417,-0.929,-23.193,-29.785,-53.772,28.009,7.348
0.514,0.275,-0.896,-6.836,-21.179,-46.326,24.148,16.503
0.584,0.139,-0.916,-10.254,-12.573,-28.564,17.598,23.570
0.535,0.142,-0.917,-4.639,-11.475,-13.428,13.151,27.629
0.516,0.130,-0.833,-14.709,0.916,2.441,9.349,30.628
0.543,-0.052,-0.898,-0.305,1.831,1.343,4.902,31.293
0.557,-0.021,-0.851,-1.709,-0.122,-0.488,2.770,31.539
0.568,0.034,-0.819,6.653,-1.526,1.831,1.282,32.695
